ds,Cid,item,units,y
21-02-2023,8720,cooking oil,Lt,224
21-02-2023,8728,cooking oil,Lt,189
21-02-2023,8729,cooking oil,Lt,157
21-02-2023,8729,cooking oil,Lt,213
21-02-2023,8732,cooking oil,Lt,155
21-02-2023,8742,cooking oil,Lt,163
21-02-2023,8760,cooking oil,Lt,164
21-02-2023,8770,cooking oil,Lt,241
21-02-2023,8770,cooking oil,Lt,235
21-02-2023,8776,cooking oil,Lt,188
21-02-2023,8878,cooking oil,Lt,186
21-02-2023,8936,cooking oil,Lt,191
21-02-2023,8941,cooking oil,Lt,154
21-02-2023,8945,cooking oil,Lt,242
21-02-2023,8949,cooking oil,Lt,235
21-02-2023,8953,cooking oil,Lt,156
21-02-2023,8963,cooking oil,Lt,168
21-02-2023,8966,cooking oil,Lt,199
21-02-2023,8972,cooking oil,Lt,170
21-02-2023,8974,cooking oil,Lt,171
21-02-2023,8981,cooking oil,Lt,138
21-02-2023,8981,cooking oil,Lt,144
21-02-2023,8985,cooking oil,Lt,205
21-02-2023,9040,cooking oil,Lt,212
21-02-2023,9061,cooking oil,Lt,157
21-02-2023,9061,cooking oil,Lt,128
21-02-2023,9062,cooking oil,Lt,133
21-02-2023,9062,cooking oil,Lt,195
21-02-2023,9068,cooking oil,Lt,222
21-02-2023,9070,cooking oil,Lt,120
21-02-2023,9102,cooking oil,Lt,177
21-02-2023,9140,cooking oil,Lt,165
21-02-2023,9144,cooking oil,Lt,247
21-02-2023,9144,cooking oil,Lt,249
21-02-2023,9144,cooking oil,Lt,206
21-02-2023,9146,cooking oil,Lt,190
21-02-2023,9148,cooking oil,Lt,224
21-02-2023,9153,cooking oil,Lt,155
21-02-2023,9164,cooking oil,Lt,165
21-02-2023,9164,cooking oil,Lt,193
21-02-2023,9179,cooking oil,Lt,177
21-02-2023,9179,cooking oil,Lt,226
21-02-2023,9180,cooking oil,Lt,164
21-02-2023,9266,cooking oil,Lt,154
21-02-2023,9304,cooking oil,Lt,246
21-02-2023,9307,cooking oil,Lt,121
21-02-2023,9308,cooking oil,Lt,192
21-02-2023,9309,cooking oil,Lt,229
21-02-2023,9315,cooking oil,Lt,218
21-02-2023,9319,cooking oil,Lt,208
21-02-2023,9321,cooking oil,Lt,125
21-02-2023,9328,cooking oil,Lt,120
21-02-2023,9328,cooking oil,Lt,219
21-02-2023,9331,cooking oil,Lt,136
21-02-2023,9332,cooking oil,Lt,165
21-02-2023,9341,cooking oil,Lt,230
21-02-2023,9430,cooking oil,Lt,131
21-02-2023,9463,cooking oil,Lt,128
21-02-2023,9463,cooking oil,Lt,147
21-02-2023,9463,cooking oil,Lt,193
21-02-2023,9463,cooking oil,Lt,215
21-02-2023,9469,cooking oil,Lt,126
21-02-2023,9470,cooking oil,Lt,123
21-02-2023,9485,cooking oil,Lt,141
21-02-2023,9490,cooking oil,Lt,145
21-02-2023,9497,cooking oil,Lt,228
21-02-2023,9497,cooking oil,Lt,135
21-02-2023,9502,cooking oil,Lt,219
21-02-2023,9502,cooking oil,Lt,198
21-02-2023,9505,cooking oil,Lt,133
21-02-2023,9506,cooking oil,Lt,237
21-02-2023,9516,cooking oil,Lt,221
21-02-2023,9527,cooking oil,Lt,158
21-02-2023,9538,cooking oil,Lt,193
21-02-2023,9637,cooking oil,Lt,222
21-02-2023,9638,cooking oil,Lt,189
21-02-2023,9692,cooking oil,Lt,240
21-02-2023,9692,cooking oil,Lt,209
21-02-2023,9699,cooking oil,Lt,220
21-02-2023,9706,cooking oil,Lt,246
21-02-2023,9717,cooking oil,Lt,185
21-02-2023,9796,cooking oil,Lt,155
21-02-2023,9827,cooking oil,Lt,232
21-02-2023,9827,cooking oil,Lt,180
21-02-2023,9837,cooking oil,Lt,181
21-02-2023,9837,cooking oil,Lt,192
21-02-2023,9925,cooking oil,Lt,201
21-02-2023,9926,cooking oil,Lt,181
21-02-2023,9936,cooking oil,Lt,211
21-02-2023,9960,cooking oil,Lt,239
21-02-2023,9961,cooking oil,Lt,242
21-02-2023,9982,cooking oil,Lt,199
21-02-2023,10055,cooking oil,Lt,205
21-02-2023,10086,cooking oil,Lt,184
21-02-2023,10086,cooking oil,Lt,150
21-02-2023,10086,cooking oil,Lt,218
21-02-2023,10086,cooking oil,Lt,121
21-02-2023,10115,cooking oil,Lt,127
21-02-2023,10123,cooking oil,Lt,145
21-02-2023,10128,cooking oil,Lt,149
21-02-2023,10226,cooking oil,Lt,184
21-02-2023,10227,cooking oil,Lt,212
21-02-2023,10234,cooking oil,Lt,209
21-02-2023,10235,cooking oil,Lt,249
21-02-2023,10296,cooking oil,Lt,170
21-02-2023,10300,cooking oil,Lt,196
21-02-2023,10311,cooking oil,Lt,182
21-02-2023,10316,cooking oil,Lt,194
21-02-2023,10329,cooking oil,Lt,179
21-02-2023,10329,cooking oil,Lt,225
21-02-2023,10336,cooking oil,Lt,149
21-02-2023,10398,cooking oil,Lt,227
21-02-2023,10403,cooking oil,Lt,194
21-02-2023,10449,cooking oil,Lt,127
21-02-2023,10449,cooking oil,Lt,127
21-02-2023,10454,cooking oil,Lt,140
21-02-2023,10480,cooking oil,Lt,137
21-02-2023,10485,cooking oil,Lt,181
21-02-2023,10486,cooking oil,Lt,177
21-02-2023,10497,cooking oil,Lt,209
21-02-2023,10499,cooking oil,Lt,215
21-02-2023,10507,cooking oil,Lt,151
21-02-2023,10616,cooking oil,Lt,176
21-02-2023,10616,cooking oil,Lt,191
21-02-2023,10626,cooking oil,Lt,176
22-02-2023,5,cooking oil,Lt,180
22-02-2023,11,cooking oil,Lt,167
22-02-2023,43,cooking oil,Lt,239
22-02-2023,46,cooking oil,Lt,215
22-02-2023,47,cooking oil,Lt,150
22-02-2023,62,cooking oil,Lt,203
22-02-2023,62,cooking oil,Lt,167
22-02-2023,68,cooking oil,Lt,171
22-02-2023,82,cooking oil,Lt,131
22-02-2023,201,cooking oil,Lt,233
22-02-2023,217,cooking oil,Lt,125
22-02-2023,231,cooking oil,Lt,142
22-02-2023,234,cooking oil,Lt,131
22-02-2023,236,cooking oil,Lt,222
22-02-2023,255,cooking oil,Lt,159
22-02-2023,259,cooking oil,Lt,194
22-02-2023,271,cooking oil,Lt,140
22-02-2023,294,cooking oil,Lt,125
22-02-2023,389,cooking oil,Lt,250
22-02-2023,450,cooking oil,Lt,120
22-02-2023,454,cooking oil,Lt,179
22-02-2023,454,cooking oil,Lt,221
22-02-2023,455,cooking oil,Lt,219
22-02-2023,461,cooking oil,Lt,163
22-02-2023,463,cooking oil,Lt,209
22-02-2023,469,cooking oil,Lt,169
22-02-2023,471,cooking oil,Lt,174
22-02-2023,474,cooking oil,Lt,153
22-02-2023,481,cooking oil,Lt,156
22-02-2023,492,cooking oil,Lt,229
22-02-2023,611,cooking oil,Lt,189
22-02-2023,611,cooking oil,Lt,201
22-02-2023,611,cooking oil,Lt,185
22-02-2023,613,cooking oil,Lt,188
22-02-2023,619,cooking oil,Lt,198
22-02-2023,624,cooking oil,Lt,120
22-02-2023,638,cooking oil,Lt,208
22-02-2023,641,cooking oil,Lt,239
22-02-2023,652,cooking oil,Lt,137
22-02-2023,661,cooking oil,Lt,216
22-02-2023,682,cooking oil,Lt,223
22-02-2023,755,cooking oil,Lt,166
22-02-2023,801,cooking oil,Lt,126
22-02-2023,805,cooking oil,Lt,148
22-02-2023,829,cooking oil,Lt,237
22-02-2023,834,cooking oil,Lt,186
22-02-2023,836,cooking oil,Lt,120
22-02-2023,837,cooking oil,Lt,188
22-02-2023,843,cooking oil,Lt,164
22-02-2023,849,cooking oil,Lt,148
22-02-2023,850,cooking oil,Lt,185
22-02-2023,856,cooking oil,Lt,143
22-02-2023,937,cooking oil,Lt,242
22-02-2023,941,cooking oil,Lt,145
22-02-2023,979,cooking oil,Lt,242
22-02-2023,988,cooking oil,Lt,174
22-02-2023,990,cooking oil,Lt,228
22-02-2023,1012,cooking oil,Lt,141
22-02-2023,1014,cooking oil,Lt,177
22-02-2023,1025,cooking oil,Lt,180
22-02-2023,1041,cooking oil,Lt,178
22-02-2023,1136,cooking oil,Lt,165
22-02-2023,1156,cooking oil,Lt,141
22-02-2023,1160,cooking oil,Lt,135
22-02-2023,1187,cooking oil,Lt,236
22-02-2023,1193,cooking oil,Lt,235
22-02-2023,1196,cooking oil,Lt,175
22-02-2023,1207,cooking oil,Lt,183
22-02-2023,1239,cooking oil,Lt,171
22-02-2023,1240,cooking oil,Lt,154
22-02-2023,1243,cooking oil,Lt,212
22-02-2023,1351,cooking oil,Lt,144
22-02-2023,1355,cooking oil,Lt,160
22-02-2023,1380,cooking oil,Lt,150
22-02-2023,1380,cooking oil,Lt,143
22-02-2023,1381,cooking oil,Lt,178
22-02-2023,1399,cooking oil,Lt,195
22-02-2023,1400,cooking oil,Lt,143
22-02-2023,1413,cooking oil,Lt,156
22-02-2023,1429,cooking oil,Lt,131
22-02-2023,1576,cooking oil,Lt,217
22-02-2023,1612,cooking oil,Lt,240
22-02-2023,1627,cooking oil,Lt,191
22-02-2023,1652,cooking oil,Lt,217
22-02-2023,1652,cooking oil,Lt,157
22-02-2023,1652,cooking oil,Lt,249
22-02-2023,1652,cooking oil,Lt,156
22-02-2023,1670,cooking oil,Lt,166
22-02-2023,1670,cooking oil,Lt,247
22-02-2023,1675,cooking oil,Lt,198
22-02-2023,1796,cooking oil,Lt,176
22-02-2023,1799,cooking oil,Lt,175
22-02-2023,1832,cooking oil,Lt,209
22-02-2023,1834,cooking oil,Lt,250
22-02-2023,1843,cooking oil,Lt,140
22-02-2023,1846,cooking oil,Lt,132
22-02-2023,1846,cooking oil,Lt,146
22-02-2023,1857,cooking oil,Lt,207
22-02-2023,1863,cooking oil,Lt,204
22-02-2023,1869,cooking oil,Lt,187
22-02-2023,1954,cooking oil,Lt,183
22-02-2023,2018,cooking oil,Lt,168
22-02-2023,2022,cooking oil,Lt,171
22-02-2023,2051,cooking oil,Lt,214
22-02-2023,2060,cooking oil,Lt,209
22-02-2023,2060,cooking oil,Lt,164
22-02-2023,2064,cooking oil,Lt,242
22-02-2023,2091,cooking oil,Lt,165
22-02-2023,2096,cooking oil,Lt,169
22-02-2023,2111,cooking oil,Lt,204
22-02-2023,2230,cooking oil,Lt,168
22-02-2023,2239,cooking oil,Lt,232
22-02-2023,2291,cooking oil,Lt,205
22-02-2023,2299,cooking oil,Lt,219
22-02-2023,2301,cooking oil,Lt,178
22-02-2023,2310,cooking oil,Lt,235
22-02-2023,2315,cooking oil,Lt,201
22-02-2023,2321,cooking oil,Lt,146
22-02-2023,2327,cooking oil,Lt,248
22-02-2023,2335,cooking oil,Lt,227
22-02-2023,2362,cooking oil,Lt,245
22-02-2023,2456,cooking oil,Lt,188
22-02-2023,2489,cooking oil,Lt,154
22-02-2023,2490,cooking oil,Lt,152
22-02-2023,2506,cooking oil,Lt,162
22-02-2023,2510,cooking oil,Lt,150
22-02-2023,2513,cooking oil,Lt,124
22-02-2023,2520,cooking oil,Lt,123
22-02-2023,2520,cooking oil,Lt,173
22-02-2023,2523,cooking oil,Lt,152
22-02-2023,2526,cooking oil,Lt,187
22-02-2023,2527,cooking oil,Lt,218
22-02-2023,2531,cooking oil,Lt,248
22-02-2023,2531,cooking oil,Lt,148
22-02-2023,2588,cooking oil,Lt,235
22-02-2023,2599,cooking oil,Lt,222
22-02-2023,2627,cooking oil,Lt,184
22-02-2023,2627,cooking oil,Lt,217
22-02-2023,2627,cooking oil,Lt,147
22-02-2023,2633,cooking oil,Lt,205
22-02-2023,2642,cooking oil,Lt,217
22-02-2023,2642,cooking oil,Lt,207
22-02-2023,2642,cooking oil,Lt,198
22-02-2023,2649,cooking oil,Lt,159
22-02-2023,2654,cooking oil,Lt,193
22-02-2023,2656,cooking oil,Lt,172
22-02-2023,2896,cooking oil,Lt,130
22-02-2023,2924,cooking oil,Lt,145
22-02-2023,2931,cooking oil,Lt,136
22-02-2023,2933,cooking oil,Lt,133
22-02-2023,2956,cooking oil,Lt,228
22-02-2023,2966,cooking oil,Lt,153
22-02-2023,3041,cooking oil,Lt,194
22-02-2023,3048,cooking oil,Lt,246
22-02-2023,3087,cooking oil,Lt,147
22-02-2023,3100,cooking oil,Lt,201
22-02-2023,3109,cooking oil,Lt,214
22-02-2023,3120,cooking oil,Lt,227
22-02-2023,3121,cooking oil,Lt,201
22-02-2023,3132,cooking oil,Lt,196
22-02-2023,3140,cooking oil,Lt,241
22-02-2023,3140,cooking oil,Lt,148
22-02-2023,3252,cooking oil,Lt,170
22-02-2023,3314,cooking oil,Lt,157
22-02-2023,3316,cooking oil,Lt,144
22-02-2023,3347,cooking oil,Lt,225
22-02-2023,3347,cooking oil,Lt,143
22-02-2023,3347,cooking oil,Lt,221
22-02-2023,3352,cooking oil,Lt,212
22-02-2023,3371,cooking oil,Lt,186
22-02-2023,3373,cooking oil,Lt,196
22-02-2023,3385,cooking oil,Lt,233
22-02-2023,3477,cooking oil,Lt,183
22-02-2023,3482,cooking oil,Lt,151
22-02-2023,3519,cooking oil,Lt,166
22-02-2023,3522,cooking oil,Lt,128
22-02-2023,3533,cooking oil,Lt,248
22-02-2023,3541,cooking oil,Lt,135
22-02-2023,3547,cooking oil,Lt,187
22-02-2023,3555,cooking oil,Lt,218
22-02-2023,3566,cooking oil,Lt,185
22-02-2023,3570,cooking oil,Lt,197
22-02-2023,3673,cooking oil,Lt,227
22-02-2023,3717,cooking oil,Lt,127
22-02-2023,3723,cooking oil,Lt,175
22-02-2023,3744,cooking oil,Lt,237
22-02-2023,3750,cooking oil,Lt,227
22-02-2023,3753,cooking oil,Lt,133
22-02-2023,3760,cooking oil,Lt,210
22-02-2023,3767,cooking oil,Lt,247
22-02-2023,3767,cooking oil,Lt,212
22-02-2023,3771,cooking oil,Lt,219
22-02-2023,3840,cooking oil,Lt,221
22-02-2023,3853,cooking oil,Lt,171
22-02-2023,3909,cooking oil,Lt,181
22-02-2023,3910,cooking oil,Lt,249
22-02-2023,3912,cooking oil,Lt,242
22-02-2023,3937,cooking oil,Lt,241
22-02-2023,3937,cooking oil,Lt,205
22-02-2023,3948,cooking oil,Lt,209
22-02-2023,3950,cooking oil,Lt,130
22-02-2023,3950,cooking oil,Lt,180
22-02-2023,4069,cooking oil,Lt,204
22-02-2023,4098,cooking oil,Lt,149
22-02-2023,4109,cooking oil,Lt,240
22-02-2023,4147,cooking oil,Lt,240
22-02-2023,4147,cooking oil,Lt,182
22-02-2023,4147,cooking oil,Lt,179
22-02-2023,4154,cooking oil,Lt,185
22-02-2023,4160,cooking oil,Lt,173
22-02-2023,4160,cooking oil,Lt,202
22-02-2023,4160,cooking oil,Lt,126
22-02-2023,4294,cooking oil,Lt,157
22-02-2023,4294,cooking oil,Lt,188
22-02-2023,4294,cooking oil,Lt,188
22-02-2023,4294,cooking oil,Lt,154
22-02-2023,4294,cooking oil,Lt,137
22-02-2023,4305,cooking oil,Lt,143
22-02-2023,4309,cooking oil,Lt,188
22-02-2023,4313,cooking oil,Lt,167
22-02-2023,4323,cooking oil,Lt,205
22-02-2023,4387,cooking oil,Lt,162
22-02-2023,4387,cooking oil,Lt,186
22-02-2023,4426,cooking oil,Lt,185
22-02-2023,4426,cooking oil,Lt,224
22-02-2023,4427,cooking oil,Lt,203
22-02-2023,4427,cooking oil,Lt,206
22-02-2023,4450,cooking oil,Lt,202
22-02-2023,4452,cooking oil,Lt,172
22-02-2023,4485,cooking oil,Lt,204
22-02-2023,4493,cooking oil,Lt,169
22-02-2023,4493,cooking oil,Lt,165
22-02-2023,4566,cooking oil,Lt,200
22-02-2023,4566,cooking oil,Lt,211
22-02-2023,4570,cooking oil,Lt,193
22-02-2023,4571,cooking oil,Lt,175
22-02-2023,4592,cooking oil,Lt,162
22-02-2023,4597,cooking oil,Lt,163
22-02-2023,4597,cooking oil,Lt,191
22-02-2023,4597,cooking oil,Lt,157
22-02-2023,4611,cooking oil,Lt,130
22-02-2023,4617,cooking oil,Lt,224
22-02-2023,4621,cooking oil,Lt,236
22-02-2023,4622,cooking oil,Lt,243
22-02-2023,4654,cooking oil,Lt,174
22-02-2023,4777,cooking oil,Lt,152
22-02-2023,4778,cooking oil,Lt,211
22-02-2023,4831,cooking oil,Lt,141
22-02-2023,4831,cooking oil,Lt,228
22-02-2023,4831,cooking oil,Lt,244
22-02-2023,4832,cooking oil,Lt,223
22-02-2023,4856,cooking oil,Lt,173
22-02-2023,4862,cooking oil,Lt,137
22-02-2023,4904,cooking oil,Lt,123
22-02-2023,4916,cooking oil,Lt,245
22-02-2023,4916,cooking oil,Lt,250
22-02-2023,4964,cooking oil,Lt,139
22-02-2023,4964,cooking oil,Lt,181
22-02-2023,4964,cooking oil,Lt,138
22-02-2023,4964,cooking oil,Lt,165
22-02-2023,4997,cooking oil,Lt,135
22-02-2023,5002,cooking oil,Lt,173
22-02-2023,5021,cooking oil,Lt,152
22-02-2023,5030,cooking oil,Lt,131
22-02-2023,5035,cooking oil,Lt,158
22-02-2023,5057,cooking oil,Lt,206
22-02-2023,5229,cooking oil,Lt,207
22-02-2023,5231,cooking oil,Lt,125
22-02-2023,5247,cooking oil,Lt,150
22-02-2023,5251,cooking oil,Lt,137
22-02-2023,5256,cooking oil,Lt,145
22-02-2023,5274,cooking oil,Lt,154
22-02-2023,5275,cooking oil,Lt,137
22-02-2023,5282,cooking oil,Lt,213
22-02-2023,5294,cooking oil,Lt,150
22-02-2023,5296,cooking oil,Lt,219
22-02-2023,5349,cooking oil,Lt,160
22-02-2023,5351,cooking oil,Lt,186
22-02-2023,5358,cooking oil,Lt,211
22-02-2023,5363,cooking oil,Lt,176
22-02-2023,5378,cooking oil,Lt,173
22-02-2023,5379,cooking oil,Lt,151
22-02-2023,5391,cooking oil,Lt,176
22-02-2023,5401,cooking oil,Lt,123
22-02-2023,5408,cooking oil,Lt,159
22-02-2023,5416,cooking oil,Lt,240
22-02-2023,5422,cooking oil,Lt,234
22-02-2023,5425,cooking oil,Lt,131
22-02-2023,5523,cooking oil,Lt,155
22-02-2023,5523,cooking oil,Lt,186
22-02-2023,5584,cooking oil,Lt,160
22-02-2023,5584,cooking oil,Lt,218
22-02-2023,5587,cooking oil,Lt,183
22-02-2023,5616,cooking oil,Lt,221
22-02-2023,5617,cooking oil,Lt,231
22-02-2023,5620,cooking oil,Lt,193
22-02-2023,5620,cooking oil,Lt,136
22-02-2023,5620,cooking oil,Lt,216
22-02-2023,5621,cooking oil,Lt,212
22-02-2023,5626,cooking oil,Lt,132
22-02-2023,5631,cooking oil,Lt,170
22-02-2023,5697,cooking oil,Lt,215
22-02-2023,5697,cooking oil,Lt,135
22-02-2023,5699,cooking oil,Lt,187
22-02-2023,5702,cooking oil,Lt,182
22-02-2023,5726,cooking oil,Lt,245
22-02-2023,5726,cooking oil,Lt,204
22-02-2023,5732,cooking oil,Lt,202
22-02-2023,5743,cooking oil,Lt,211
22-02-2023,5743,cooking oil,Lt,154
22-02-2023,5752,cooking oil,Lt,221
22-02-2023,5762,cooking oil,Lt,239
22-02-2023,5765,cooking oil,Lt,133
22-02-2023,5832,cooking oil,Lt,126
22-02-2023,5838,cooking oil,Lt,224
22-02-2023,5885,cooking oil,Lt,201
22-02-2023,5894,cooking oil,Lt,250
22-02-2023,5901,cooking oil,Lt,232
22-02-2023,5919,cooking oil,Lt,152
22-02-2023,5920,cooking oil,Lt,238
22-02-2023,5923,cooking oil,Lt,246
22-02-2023,5936,cooking oil,Lt,226
22-02-2023,5937,cooking oil,Lt,222
22-02-2023,5953,cooking oil,Lt,152
22-02-2023,5953,cooking oil,Lt,146
22-02-2023,5958,cooking oil,Lt,138
22-02-2023,6037,cooking oil,Lt,134
22-02-2023,6041,cooking oil,Lt,214
22-02-2023,6042,cooking oil,Lt,208
22-02-2023,6042,cooking oil,Lt,147
22-02-2023,6064,cooking oil,Lt,219
22-02-2023,6068,cooking oil,Lt,163
22-02-2023,6074,cooking oil,Lt,128
22-02-2023,6087,cooking oil,Lt,174
22-02-2023,6088,cooking oil,Lt,246
22-02-2023,6104,cooking oil,Lt,165
22-02-2023,6109,cooking oil,Lt,221
22-02-2023,6111,cooking oil,Lt,234
22-02-2023,6220,cooking oil,Lt,226
22-02-2023,6222,cooking oil,Lt,188
22-02-2023,6282,cooking oil,Lt,179
22-02-2023,6282,cooking oil,Lt,201
22-02-2023,6286,cooking oil,Lt,244
22-02-2023,6301,cooking oil,Lt,214
22-02-2023,6305,cooking oil,Lt,151
22-02-2023,6314,cooking oil,Lt,233
22-02-2023,6336,cooking oil,Lt,205
22-02-2023,6340,cooking oil,Lt,211
22-02-2023,6356,cooking oil,Lt,223
22-02-2023,6358,cooking oil,Lt,184
22-02-2023,6361,cooking oil,Lt,225
22-02-2023,6466,cooking oil,Lt,158
22-02-2023,6466,cooking oil,Lt,236
22-02-2023,6471,cooking oil,Lt,231
22-02-2023,6475,cooking oil,Lt,218
22-02-2023,6509,cooking oil,Lt,233
22-02-2023,6512,cooking oil,Lt,204
22-02-2023,6513,cooking oil,Lt,137
22-02-2023,6513,cooking oil,Lt,226
22-02-2023,6513,cooking oil,Lt,239
22-02-2023,6520,cooking oil,Lt,234
22-02-2023,6544,cooking oil,Lt,223
22-02-2023,6548,cooking oil,Lt,187
22-02-2023,6663,cooking oil,Lt,249
22-02-2023,6665,cooking oil,Lt,196
22-02-2023,6714,cooking oil,Lt,125
22-02-2023,6714,cooking oil,Lt,166
22-02-2023,6716,cooking oil,Lt,230
22-02-2023,6767,cooking oil,Lt,121
22-02-2023,6768,cooking oil,Lt,227
22-02-2023,6785,cooking oil,Lt,235
22-02-2023,6797,cooking oil,Lt,131
22-02-2023,6797,cooking oil,Lt,161
22-02-2023,6812,cooking oil,Lt,153
22-02-2023,6812,cooking oil,Lt,194
22-02-2023,6815,cooking oil,Lt,194
22-02-2023,6888,cooking oil,Lt,201
22-02-2023,6888,cooking oil,Lt,230
22-02-2023,6893,cooking oil,Lt,151
22-02-2023,6893,cooking oil,Lt,179
22-02-2023,6906,cooking oil,Lt,193
22-02-2023,6909,cooking oil,Lt,183
22-02-2023,6914,cooking oil,Lt,171
22-02-2023,6920,cooking oil,Lt,171
22-02-2023,6921,cooking oil,Lt,204
22-02-2023,6932,cooking oil,Lt,243
22-02-2023,6950,cooking oil,Lt,165
22-02-2023,6955,cooking oil,Lt,231
22-02-2023,7069,cooking oil,Lt,224
22-02-2023,7069,cooking oil,Lt,143
22-02-2023,7112,cooking oil,Lt,149
22-02-2023,7148,cooking oil,Lt,226
22-02-2023,7148,cooking oil,Lt,247
22-02-2023,7155,cooking oil,Lt,226
22-02-2023,7158,cooking oil,Lt,187
22-02-2023,7176,cooking oil,Lt,239
22-02-2023,7184,cooking oil,Lt,148
22-02-2023,7245,cooking oil,Lt,186
22-02-2023,7245,cooking oil,Lt,172
22-02-2023,7252,cooking oil,Lt,143
22-02-2023,7287,cooking oil,Lt,148
22-02-2023,7287,cooking oil,Lt,185
22-02-2023,7345,cooking oil,Lt,210
22-02-2023,7439,cooking oil,Lt,169
22-02-2023,7477,cooking oil,Lt,122
22-02-2023,7477,cooking oil,Lt,149
22-02-2023,7522,cooking oil,Lt,134
22-02-2023,7522,cooking oil,Lt,122
22-02-2023,7524,cooking oil,Lt,224
22-02-2023,7545,cooking oil,Lt,176
22-02-2023,7570,cooking oil,Lt,147
22-02-2023,7649,cooking oil,Lt,248
22-02-2023,7657,cooking oil,Lt,232
22-02-2023,7686,cooking oil,Lt,247
22-02-2023,7691,cooking oil,Lt,142
22-02-2023,7691,cooking oil,Lt,184
22-02-2023,7691,cooking oil,Lt,154
22-02-2023,7706,cooking oil,Lt,132
22-02-2023,7721,cooking oil,Lt,244
22-02-2023,7724,cooking oil,Lt,133
22-02-2023,7726,cooking oil,Lt,162
22-02-2023,7755,cooking oil,Lt,209
22-02-2023,7863,cooking oil,Lt,219
22-02-2023,7870,cooking oil,Lt,191
22-02-2023,7925,cooking oil,Lt,152
22-02-2023,7925,cooking oil,Lt,205
22-02-2023,7931,cooking oil,Lt,175
22-02-2023,7937,cooking oil,Lt,218
22-02-2023,7970,cooking oil,Lt,183
22-02-2023,7973,cooking oil,Lt,162
22-02-2023,8037,cooking oil,Lt,121
22-02-2023,8145,cooking oil,Lt,220
22-02-2023,8150,cooking oil,Lt,125
22-02-2023,8183,cooking oil,Lt,195
22-02-2023,8191,cooking oil,Lt,127
22-02-2023,8192,cooking oil,Lt,153
22-02-2023,8196,cooking oil,Lt,216
22-02-2023,8213,cooking oil,Lt,227
22-02-2023,8220,cooking oil,Lt,229
22-02-2023,8224,cooking oil,Lt,245
22-02-2023,8226,cooking oil,Lt,146
22-02-2023,8233,cooking oil,Lt,169
22-02-2023,8291,cooking oil,Lt,180
22-02-2023,8292,cooking oil,Lt,173
22-02-2023,8321,cooking oil,Lt,193
22-02-2023,8322,cooking oil,Lt,124
22-02-2023,8326,cooking oil,Lt,175
22-02-2023,8326,cooking oil,Lt,212
22-02-2023,8350,cooking oil,Lt,164
22-02-2023,8363,cooking oil,Lt,233
22-02-2023,8425,cooking oil,Lt,236
22-02-2023,8535,cooking oil,Lt,160
22-02-2023,8549,cooking oil,Lt,165
22-02-2023,8577,cooking oil,Lt,145
22-02-2023,8579,cooking oil,Lt,236
22-02-2023,8579,cooking oil,Lt,243
22-02-2023,8581,cooking oil,Lt,182
22-02-2023,8599,cooking oil,Lt,231
22-02-2023,8617,cooking oil,Lt,135
22-02-2023,8617,cooking oil,Lt,194
22-02-2023,8619,cooking oil,Lt,163
22-02-2023,8625,cooking oil,Lt,179
22-02-2023,8659,cooking oil,Lt,154
22-02-2023,8659,cooking oil,Lt,215
22-02-2023,8667,cooking oil,Lt,243
22-02-2023,8667,cooking oil,Lt,195
22-02-2023,8667,cooking oil,Lt,175
22-02-2023,8667,cooking oil,Lt,211
22-02-2023,8700,cooking oil,Lt,231
22-02-2023,8717,cooking oil,Lt,186
22-02-2023,8776,cooking oil,Lt,240
22-02-2023,8883,cooking oil,Lt,172
22-02-2023,8894,cooking oil,Lt,158
22-02-2023,8931,cooking oil,Lt,175
22-02-2023,8934,cooking oil,Lt,241
22-02-2023,8934,cooking oil,Lt,208
22-02-2023,8934,cooking oil,Lt,135
22-02-2023,8949,cooking oil,Lt,223
22-02-2023,8966,cooking oil,Lt,221
22-02-2023,8966,cooking oil,Lt,132
22-02-2023,8971,cooking oil,Lt,152
22-02-2023,8989,cooking oil,Lt,192
22-02-2023,9041,cooking oil,Lt,155
22-02-2023,9044,cooking oil,Lt,235
22-02-2023,9102,cooking oil,Lt,154
22-02-2023,9103,cooking oil,Lt,208
22-02-2023,9107,cooking oil,Lt,209
22-02-2023,9107,cooking oil,Lt,147
22-02-2023,9130,cooking oil,Lt,161
22-02-2023,9144,cooking oil,Lt,226
22-02-2023,9187,cooking oil,Lt,173
