ds,Item,units,y
15-10-2022,sugar,KG,74
15-10-2022,sugar,KG,83
15-10-2022,sugar,KG,61
15-10-2022,sugar,KG,195
15-10-2022,sugar,KG,131
15-10-2022,sugar,KG,176
15-10-2022,sugar,KG,140
15-10-2022,sugar,KG,108
15-10-2022,sugar,KG,159
15-10-2022,sugar,KG,95
16-10-2022,sugar,KG,158
16-10-2022,sugar,KG,150
16-10-2022,sugar,KG,183
16-10-2022,sugar,KG,86
16-10-2022,sugar,KG,90
16-10-2022,sugar,KG,82
16-10-2022,sugar,KG,135
16-10-2022,sugar,KG,173
16-10-2022,sugar,KG,78
16-10-2022,sugar,KG,57
16-10-2022,sugar,KG,125
16-10-2022,sugar,KG,136
16-10-2022,sugar,KG,109
16-10-2022,sugar,KG,84
16-10-2022,sugar,KG,102
16-10-2022,sugar,KG,144
16-10-2022,sugar,KG,76
16-10-2022,sugar,KG,138
16-10-2022,sugar,KG,157
16-10-2022,sugar,KG,101
16-10-2022,sugar,KG,62
17-10-2022,sugar,KG,88
17-10-2022,sugar,KG,175
17-10-2022,sugar,KG,116
17-10-2022,sugar,KG,172
17-10-2022,sugar,KG,187
17-10-2022,sugar,KG,141
17-10-2022,sugar,KG,147
17-10-2022,sugar,KG,75
17-10-2022,sugar,KG,153
17-10-2022,sugar,KG,146
17-10-2022,sugar,KG,74
17-10-2022,sugar,KG,147
17-10-2022,sugar,KG,150
17-10-2022,sugar,KG,70
17-10-2022,sugar,KG,144
18-10-2022,sugar,KG,177
18-10-2022,sugar,KG,175
18-10-2022,sugar,KG,68
18-10-2022,sugar,KG,115
18-10-2022,sugar,KG,126
18-10-2022,sugar,KG,154
18-10-2022,sugar,KG,182
18-10-2022,sugar,KG,104
18-10-2022,sugar,KG,175
18-10-2022,sugar,KG,53
18-10-2022,sugar,KG,107
18-10-2022,sugar,KG,103
18-10-2022,sugar,KG,131
18-10-2022,sugar,KG,136
18-10-2022,sugar,KG,58
18-10-2022,sugar,KG,172
18-10-2022,sugar,KG,95
18-10-2022,sugar,KG,118
18-10-2022,sugar,KG,157
18-10-2022,sugar,KG,106
18-10-2022,sugar,KG,195
19-10-2022,sugar,KG,153
19-10-2022,sugar,KG,199
19-10-2022,sugar,KG,65
19-10-2022,sugar,KG,54
19-10-2022,sugar,KG,61
19-10-2022,sugar,KG,184
19-10-2022,sugar,KG,190
19-10-2022,sugar,KG,161
19-10-2022,sugar,KG,166
19-10-2022,sugar,KG,157
19-10-2022,sugar,KG,89
19-10-2022,sugar,KG,185
19-10-2022,sugar,KG,186
19-10-2022,sugar,KG,96
19-10-2022,sugar,KG,91
19-10-2022,sugar,KG,158
19-10-2022,sugar,KG,86
19-10-2022,sugar,KG,113
19-10-2022,sugar,KG,105
19-10-2022,sugar,KG,151
19-10-2022,sugar,KG,137
19-10-2022,sugar,KG,81
20-10-2022,sugar,KG,138
20-10-2022,sugar,KG,126
20-10-2022,sugar,KG,132
20-10-2022,sugar,KG,60
20-10-2022,sugar,KG,68
20-10-2022,sugar,KG,186
20-10-2022,sugar,KG,127
20-10-2022,sugar,KG,61
20-10-2022,sugar,KG,163
20-10-2022,sugar,KG,146
20-10-2022,sugar,KG,174
20-10-2022,sugar,KG,124
20-10-2022,sugar,KG,78
20-10-2022,sugar,KG,118
21-10-2022,sugar,KG,137
21-10-2022,sugar,KG,101
21-10-2022,sugar,KG,80
21-10-2022,sugar,KG,194
21-10-2022,sugar,KG,117
21-10-2022,sugar,KG,135
21-10-2022,sugar,KG,63
21-10-2022,sugar,KG,123
21-10-2022,sugar,KG,103
21-10-2022,sugar,KG,95
21-10-2022,sugar,KG,123
21-10-2022,sugar,KG,105
21-10-2022,sugar,KG,106
21-10-2022,sugar,KG,187
21-10-2022,sugar,KG,106
22-10-2022,sugar,KG,100
22-10-2022,sugar,KG,117
22-10-2022,sugar,KG,121
22-10-2022,sugar,KG,60
22-10-2022,sugar,KG,100
22-10-2022,sugar,KG,153
22-10-2022,sugar,KG,164
22-10-2022,sugar,KG,196
22-10-2022,sugar,KG,151
22-10-2022,sugar,KG,131
22-10-2022,sugar,KG,157
22-10-2022,sugar,KG,190
22-10-2022,sugar,KG,193
22-10-2022,sugar,KG,112
22-10-2022,sugar,KG,57
22-10-2022,sugar,KG,163
22-10-2022,sugar,KG,60
22-10-2022,sugar,KG,101
22-10-2022,sugar,KG,133
22-10-2022,sugar,KG,135
22-10-2022,sugar,KG,75
22-10-2022,sugar,KG,51
22-10-2022,sugar,KG,98
23-10-2022,sugar,KG,177
23-10-2022,sugar,KG,82
23-10-2022,sugar,KG,71
23-10-2022,sugar,KG,126
23-10-2022,sugar,KG,191
23-10-2022,sugar,KG,127
23-10-2022,sugar,KG,144
23-10-2022,sugar,KG,186
23-10-2022,sugar,KG,63
23-10-2022,sugar,KG,99
23-10-2022,sugar,KG,99
23-10-2022,sugar,KG,188
23-10-2022,sugar,KG,143
23-10-2022,sugar,KG,127
23-10-2022,sugar,KG,75
23-10-2022,sugar,KG,79
23-10-2022,sugar,KG,66
23-10-2022,sugar,KG,185
23-10-2022,sugar,KG,168
24-10-2022,sugar,KG,143
24-10-2022,sugar,KG,50
24-10-2022,sugar,KG,54
24-10-2022,sugar,KG,108
24-10-2022,sugar,KG,173
24-10-2022,sugar,KG,71
24-10-2022,sugar,KG,54
24-10-2022,sugar,KG,136
24-10-2022,sugar,KG,66
24-10-2022,sugar,KG,131
24-10-2022,sugar,KG,112
24-10-2022,sugar,KG,119
25-10-2022,sugar,KG,93
25-10-2022,sugar,KG,72
25-10-2022,sugar,KG,74
25-10-2022,sugar,KG,191
25-10-2022,sugar,KG,91
25-10-2022,sugar,KG,166
25-10-2022,sugar,KG,96
25-10-2022,sugar,KG,74
25-10-2022,sugar,KG,97
25-10-2022,sugar,KG,75
25-10-2022,sugar,KG,193
25-10-2022,sugar,KG,104
25-10-2022,sugar,KG,74
25-10-2022,sugar,KG,187
25-10-2022,sugar,KG,193
25-10-2022,sugar,KG,134
25-10-2022,sugar,KG,141
25-10-2022,sugar,KG,99
25-10-2022,sugar,KG,102
25-10-2022,sugar,KG,57
25-10-2022,sugar,KG,176
25-10-2022,sugar,KG,145
26-10-2022,sugar,KG,168
26-10-2022,sugar,KG,124
26-10-2022,sugar,KG,56
26-10-2022,sugar,KG,144
26-10-2022,sugar,KG,197
26-10-2022,sugar,KG,111
26-10-2022,sugar,KG,171
26-10-2022,sugar,KG,59
26-10-2022,sugar,KG,99
26-10-2022,sugar,KG,67
26-10-2022,sugar,KG,194
26-10-2022,sugar,KG,127
26-10-2022,sugar,KG,169
26-10-2022,sugar,KG,82
26-10-2022,sugar,KG,133
26-10-2022,sugar,KG,150
26-10-2022,sugar,KG,173
26-10-2022,sugar,KG,189
26-10-2022,sugar,KG,140
26-10-2022,sugar,KG,168
27-10-2022,sugar,KG,172
27-10-2022,sugar,KG,167
27-10-2022,sugar,KG,95
27-10-2022,sugar,KG,115
27-10-2022,sugar,KG,108
27-10-2022,sugar,KG,179
27-10-2022,sugar,KG,95
27-10-2022,sugar,KG,137
27-10-2022,sugar,KG,198
27-10-2022,sugar,KG,87
27-10-2022,sugar,KG,144
27-10-2022,sugar,KG,200
27-10-2022,sugar,KG,69
27-10-2022,sugar,KG,164
27-10-2022,sugar,KG,63
27-10-2022,sugar,KG,189
27-10-2022,sugar,KG,114
27-10-2022,sugar,KG,153
27-10-2022,sugar,KG,54
27-10-2022,sugar,KG,164
27-10-2022,sugar,KG,121
27-10-2022,sugar,KG,174
27-10-2022,sugar,KG,65
27-10-2022,sugar,KG,141
27-10-2022,sugar,KG,146
27-10-2022,sugar,KG,101
27-10-2022,sugar,KG,64
28-10-2022,sugar,KG,171
28-10-2022,sugar,KG,79
28-10-2022,sugar,KG,168
28-10-2022,sugar,KG,77
28-10-2022,sugar,KG,178
28-10-2022,sugar,KG,91
28-10-2022,sugar,KG,99
28-10-2022,sugar,KG,192
28-10-2022,sugar,KG,142
28-10-2022,sugar,KG,87
28-10-2022,sugar,KG,139
28-10-2022,sugar,KG,128
29-10-2022,sugar,KG,105
29-10-2022,sugar,KG,82
29-10-2022,sugar,KG,181
29-10-2022,sugar,KG,142
29-10-2022,sugar,KG,180
29-10-2022,sugar,KG,77
29-10-2022,sugar,KG,182
29-10-2022,sugar,KG,115
29-10-2022,sugar,KG,138
29-10-2022,sugar,KG,83
29-10-2022,sugar,KG,105
29-10-2022,sugar,KG,66
29-10-2022,sugar,KG,183
29-10-2022,sugar,KG,75
29-10-2022,sugar,KG,93
29-10-2022,sugar,KG,156
29-10-2022,sugar,KG,167
29-10-2022,sugar,KG,189
29-10-2022,sugar,KG,153
29-10-2022,sugar,KG,125
29-10-2022,sugar,KG,154
29-10-2022,sugar,KG,139
29-10-2022,sugar,KG,131
30-10-2022,sugar,KG,182
30-10-2022,sugar,KG,170
30-10-2022,sugar,KG,112
30-10-2022,sugar,KG,173
30-10-2022,sugar,KG,57
30-10-2022,sugar,KG,68
30-10-2022,sugar,KG,143
30-10-2022,sugar,KG,135
30-10-2022,sugar,KG,83
30-10-2022,sugar,KG,124
30-10-2022,sugar,KG,102
30-10-2022,sugar,KG,158
30-10-2022,sugar,KG,109
30-10-2022,sugar,KG,158
30-10-2022,sugar,KG,90
30-10-2022,sugar,KG,171
30-10-2022,sugar,KG,162
30-10-2022,sugar,KG,186
30-10-2022,sugar,KG,55
30-10-2022,sugar,KG,181
30-10-2022,sugar,KG,149
30-10-2022,sugar,KG,167
31-10-2022,sugar,KG,93
31-10-2022,sugar,KG,144
31-10-2022,sugar,KG,196
31-10-2022,sugar,KG,128
31-10-2022,sugar,KG,123
31-10-2022,sugar,KG,162
31-10-2022,sugar,KG,110
31-10-2022,sugar,KG,185
31-10-2022,sugar,KG,198
31-10-2022,sugar,KG,150
31-10-2022,sugar,KG,69
31-10-2022,sugar,KG,131
31-10-2022,sugar,KG,131
31-10-2022,sugar,KG,165
31-10-2022,sugar,KG,88
31-10-2022,sugar,KG,112
31-10-2022,sugar,KG,174
31-10-2022,sugar,KG,153
31-10-2022,sugar,KG,128
31-10-2022,sugar,KG,129
31-10-2022,sugar,KG,75
31-10-2022,sugar,KG,186
31-10-2022,sugar,KG,114
31-10-2022,sugar,KG,196
31-10-2022,sugar,KG,90
31-10-2022,sugar,KG,112
01-11-2022,sugar,KG,65
01-11-2022,sugar,KG,191
01-11-2022,sugar,KG,114
01-11-2022,sugar,KG,158
01-11-2022,sugar,KG,193
01-11-2022,sugar,KG,179
01-11-2022,sugar,KG,158
01-11-2022,sugar,KG,102
01-11-2022,sugar,KG,104
01-11-2022,sugar,KG,88
01-11-2022,sugar,KG,170
01-11-2022,sugar,KG,109
01-11-2022,sugar,KG,189
01-11-2022,sugar,KG,197
01-11-2022,sugar,KG,170
01-11-2022,sugar,KG,84
02-11-2022,sugar,KG,51
02-11-2022,sugar,KG,157
02-11-2022,sugar,KG,72
02-11-2022,sugar,KG,64
02-11-2022,sugar,KG,176
02-11-2022,sugar,KG,143
02-11-2022,sugar,KG,72
02-11-2022,sugar,KG,61
02-11-2022,sugar,KG,99
02-11-2022,sugar,KG,155
02-11-2022,sugar,KG,117
02-11-2022,sugar,KG,186
02-11-2022,sugar,KG,64
02-11-2022,sugar,KG,192
02-11-2022,sugar,KG,125
02-11-2022,sugar,KG,55
02-11-2022,sugar,KG,148
02-11-2022,sugar,KG,147
02-11-2022,sugar,KG,169
03-11-2022,sugar,KG,108
03-11-2022,sugar,KG,162
03-11-2022,sugar,KG,177
03-11-2022,sugar,KG,147
03-11-2022,sugar,KG,155
03-11-2022,sugar,KG,188
03-11-2022,sugar,KG,154
03-11-2022,sugar,KG,180
03-11-2022,sugar,KG,190
03-11-2022,sugar,KG,78
03-11-2022,sugar,KG,108
03-11-2022,sugar,KG,55
03-11-2022,sugar,KG,171
03-11-2022,sugar,KG,136
03-11-2022,sugar,KG,124
03-11-2022,sugar,KG,196
03-11-2022,sugar,KG,158
03-11-2022,sugar,KG,165
03-11-2022,sugar,KG,102
03-11-2022,sugar,KG,194
03-11-2022,sugar,KG,138
03-11-2022,sugar,KG,104
03-11-2022,sugar,KG,70
03-11-2022,sugar,KG,106
03-11-2022,sugar,KG,134
04-11-2022,sugar,KG,141
04-11-2022,sugar,KG,59
04-11-2022,sugar,KG,91
04-11-2022,sugar,KG,119
04-11-2022,sugar,KG,122
04-11-2022,sugar,KG,51
04-11-2022,sugar,KG,112
04-11-2022,sugar,KG,180
04-11-2022,sugar,KG,101
04-11-2022,sugar,KG,197
04-11-2022,sugar,KG,172
04-11-2022,sugar,KG,74
04-11-2022,sugar,KG,63
04-11-2022,sugar,KG,176
04-11-2022,sugar,KG,89
04-11-2022,sugar,KG,159
04-11-2022,sugar,KG,71
05-11-2022,sugar,KG,140
05-11-2022,sugar,KG,176
05-11-2022,sugar,KG,50
05-11-2022,sugar,KG,152
05-11-2022,sugar,KG,141
05-11-2022,sugar,KG,78
05-11-2022,sugar,KG,119
05-11-2022,sugar,KG,102
05-11-2022,sugar,KG,165
05-11-2022,sugar,KG,140
05-11-2022,sugar,KG,190
05-11-2022,sugar,KG,74
05-11-2022,sugar,KG,190
05-11-2022,sugar,KG,123
05-11-2022,sugar,KG,135
05-11-2022,sugar,KG,80
05-11-2022,sugar,KG,61
05-11-2022,sugar,KG,125
05-11-2022,sugar,KG,92
05-11-2022,sugar,KG,109
05-11-2022,sugar,KG,88
05-11-2022,sugar,KG,128
05-11-2022,sugar,KG,155
05-11-2022,sugar,KG,61
05-11-2022,sugar,KG,185
05-11-2022,sugar,KG,51
05-11-2022,sugar,KG,93
05-11-2022,sugar,KG,112
05-11-2022,sugar,KG,158
05-11-2022,sugar,KG,95
05-11-2022,sugar,KG,58
05-11-2022,sugar,KG,164
05-11-2022,sugar,KG,97
05-11-2022,sugar,KG,103
05-11-2022,sugar,KG,176
05-11-2022,sugar,KG,63
06-11-2022,sugar,KG,183
06-11-2022,sugar,KG,104
06-11-2022,sugar,KG,142
06-11-2022,sugar,KG,54
06-11-2022,sugar,KG,163
06-11-2022,sugar,KG,182
06-11-2022,sugar,KG,74
06-11-2022,sugar,KG,154
06-11-2022,sugar,KG,195
06-11-2022,sugar,KG,78
06-11-2022,sugar,KG,105
06-11-2022,sugar,KG,196
06-11-2022,sugar,KG,128
06-11-2022,sugar,KG,120
06-11-2022,sugar,KG,153
06-11-2022,sugar,KG,114
07-11-2022,sugar,KG,112
07-11-2022,sugar,KG,56
07-11-2022,sugar,KG,71
07-11-2022,sugar,KG,67
07-11-2022,sugar,KG,96
07-11-2022,sugar,KG,193
07-11-2022,sugar,KG,151
07-11-2022,sugar,KG,191
07-11-2022,sugar,KG,158
07-11-2022,sugar,KG,110
07-11-2022,sugar,KG,65
07-11-2022,sugar,KG,92
07-11-2022,sugar,KG,144
07-11-2022,sugar,KG,149
07-11-2022,sugar,KG,72
07-11-2022,sugar,KG,130
07-11-2022,sugar,KG,139
07-11-2022,sugar,KG,164
07-11-2022,sugar,KG,57
07-11-2022,sugar,KG,58
07-11-2022,sugar,KG,93
07-11-2022,sugar,KG,159
07-11-2022,sugar,KG,189
07-11-2022,sugar,KG,72
07-11-2022,sugar,KG,145
08-11-2022,sugar,KG,78
08-11-2022,sugar,KG,50
08-11-2022,sugar,KG,65
08-11-2022,sugar,KG,137
08-11-2022,sugar,KG,132
08-11-2022,sugar,KG,182
08-11-2022,sugar,KG,139
08-11-2022,sugar,KG,97
08-11-2022,sugar,KG,190
08-11-2022,sugar,KG,101
08-11-2022,sugar,KG,116
08-11-2022,sugar,KG,78
08-11-2022,sugar,KG,134
08-11-2022,sugar,KG,80
08-11-2022,sugar,KG,165
08-11-2022,sugar,KG,175
08-11-2022,sugar,KG,73
08-11-2022,sugar,KG,132
08-11-2022,sugar,KG,83
08-11-2022,sugar,KG,115
08-11-2022,sugar,KG,140
08-11-2022,sugar,KG,135
08-11-2022,sugar,KG,54
08-11-2022,sugar,KG,200
08-11-2022,sugar,KG,78
09-11-2022,sugar,KG,62
09-11-2022,sugar,KG,63
09-11-2022,sugar,KG,62
09-11-2022,sugar,KG,80
09-11-2022,sugar,KG,94
09-11-2022,sugar,KG,88
09-11-2022,sugar,KG,130
09-11-2022,sugar,KG,127
09-11-2022,sugar,KG,188
09-11-2022,sugar,KG,51
09-11-2022,sugar,KG,161
09-11-2022,sugar,KG,53
09-11-2022,sugar,KG,152
09-11-2022,sugar,KG,174
09-11-2022,sugar,KG,163
09-11-2022,sugar,KG,60
09-11-2022,sugar,KG,188
09-11-2022,sugar,KG,84
09-11-2022,sugar,KG,131
09-11-2022,sugar,KG,74
10-11-2022,sugar,KG,95
10-11-2022,sugar,KG,66
10-11-2022,sugar,KG,110
10-11-2022,sugar,KG,166
10-11-2022,sugar,KG,178
10-11-2022,sugar,KG,199
10-11-2022,sugar,KG,166
10-11-2022,sugar,KG,134
10-11-2022,sugar,KG,64
10-11-2022,sugar,KG,128
10-11-2022,sugar,KG,66
10-11-2022,sugar,KG,78
10-11-2022,sugar,KG,79
10-11-2022,sugar,KG,169
10-11-2022,sugar,KG,106
10-11-2022,sugar,KG,88
10-11-2022,sugar,KG,64
10-11-2022,sugar,KG,136
10-11-2022,sugar,KG,142
10-11-2022,sugar,KG,184
10-11-2022,sugar,KG,134
10-11-2022,sugar,KG,148
10-11-2022,sugar,KG,172
10-11-2022,sugar,KG,77
11-11-2022,sugar,KG,83
11-11-2022,sugar,KG,181
11-11-2022,sugar,KG,167
11-11-2022,sugar,KG,123
11-11-2022,sugar,KG,93
11-11-2022,sugar,KG,136
11-11-2022,sugar,KG,123
11-11-2022,sugar,KG,129
11-11-2022,sugar,KG,195
11-11-2022,sugar,KG,100
11-11-2022,sugar,KG,109
11-11-2022,sugar,KG,200
11-11-2022,sugar,KG,128
11-11-2022,sugar,KG,52
11-11-2022,sugar,KG,97
11-11-2022,sugar,KG,95
11-11-2022,sugar,KG,90
11-11-2022,sugar,KG,146
12-11-2022,sugar,KG,174
12-11-2022,sugar,KG,114
12-11-2022,sugar,KG,156
12-11-2022,sugar,KG,116
12-11-2022,sugar,KG,149
12-11-2022,sugar,KG,178
12-11-2022,sugar,KG,150
12-11-2022,sugar,KG,102
12-11-2022,sugar,KG,93
12-11-2022,sugar,KG,79
12-11-2022,sugar,KG,159
12-11-2022,sugar,KG,110
12-11-2022,sugar,KG,164
12-11-2022,sugar,KG,104
12-11-2022,sugar,KG,197
12-11-2022,sugar,KG,142
12-11-2022,sugar,KG,199
12-11-2022,sugar,KG,173
12-11-2022,sugar,KG,84
12-11-2022,sugar,KG,75
13-11-2022,sugar,KG,112
13-11-2022,sugar,KG,93
13-11-2022,sugar,KG,68
13-11-2022,sugar,KG,132
13-11-2022,sugar,KG,77
13-11-2022,sugar,KG,109
13-11-2022,sugar,KG,92
13-11-2022,sugar,KG,66
13-11-2022,sugar,KG,137
13-11-2022,sugar,KG,70
13-11-2022,sugar,KG,94
13-11-2022,sugar,KG,97
13-11-2022,sugar,KG,65
13-11-2022,sugar,KG,126
13-11-2022,sugar,KG,141
13-11-2022,sugar,KG,123
13-11-2022,sugar,KG,139
13-11-2022,sugar,KG,158
13-11-2022,sugar,KG,138
13-11-2022,sugar,KG,166
13-11-2022,sugar,KG,136
13-11-2022,sugar,KG,82
13-11-2022,sugar,KG,110
13-11-2022,sugar,KG,88
13-11-2022,sugar,KG,185
13-11-2022,sugar,KG,184
13-11-2022,sugar,KG,110
14-11-2022,sugar,KG,86
14-11-2022,sugar,KG,193
14-11-2022,sugar,KG,114
14-11-2022,sugar,KG,127
14-11-2022,sugar,KG,184
14-11-2022,sugar,KG,126
14-11-2022,sugar,KG,155
14-11-2022,sugar,KG,164
14-11-2022,sugar,KG,108
14-11-2022,sugar,KG,93
14-11-2022,sugar,KG,84
14-11-2022,sugar,KG,181
14-11-2022,sugar,KG,82
14-11-2022,sugar,KG,89
14-11-2022,sugar,KG,104
14-11-2022,sugar,KG,171
14-11-2022,sugar,KG,68
14-11-2022,sugar,KG,78
14-11-2022,sugar,KG,159
14-11-2022,sugar,KG,163
14-11-2022,sugar,KG,88
14-11-2022,sugar,KG,156
14-11-2022,sugar,KG,83
14-11-2022,sugar,KG,153
15-11-2022,sugar,KG,120
15-11-2022,sugar,KG,87
15-11-2022,sugar,KG,67
15-11-2022,sugar,KG,130
15-11-2022,sugar,KG,52
15-11-2022,sugar,KG,88
15-11-2022,sugar,KG,97
15-11-2022,sugar,KG,161
15-11-2022,sugar,KG,106
15-11-2022,sugar,KG,175
15-11-2022,sugar,KG,103
15-11-2022,sugar,KG,171
15-11-2022,sugar,KG,104
15-11-2022,sugar,KG,142
15-11-2022,sugar,KG,199
15-11-2022,sugar,KG,102
15-11-2022,sugar,KG,70
15-11-2022,sugar,KG,108
15-11-2022,sugar,KG,181
15-11-2022,sugar,KG,98
15-11-2022,sugar,KG,67
15-11-2022,sugar,KG,83
15-11-2022,sugar,KG,196
16-11-2022,sugar,KG,180
16-11-2022,sugar,KG,156
16-11-2022,sugar,KG,131
16-11-2022,sugar,KG,113
16-11-2022,sugar,KG,122
16-11-2022,sugar,KG,198
16-11-2022,sugar,KG,50
16-11-2022,sugar,KG,54
16-11-2022,sugar,KG,199
16-11-2022,sugar,KG,132
16-11-2022,sugar,KG,127
16-11-2022,sugar,KG,163
16-11-2022,sugar,KG,198
17-11-2022,sugar,KG,164
17-11-2022,sugar,KG,122
17-11-2022,sugar,KG,109
17-11-2022,sugar,KG,54
17-11-2022,sugar,KG,114
17-11-2022,sugar,KG,164
17-11-2022,sugar,KG,190
17-11-2022,sugar,KG,172
17-11-2022,sugar,KG,146
17-11-2022,sugar,KG,75
17-11-2022,sugar,KG,106
17-11-2022,sugar,KG,189
17-11-2022,sugar,KG,147
17-11-2022,sugar,KG,188
17-11-2022,sugar,KG,78
17-11-2022,sugar,KG,174
18-11-2022,sugar,KG,192
18-11-2022,sugar,KG,192
18-11-2022,sugar,KG,172
18-11-2022,sugar,KG,160
18-11-2022,sugar,KG,107
18-11-2022,sugar,KG,135
18-11-2022,sugar,KG,200
18-11-2022,sugar,KG,165
18-11-2022,sugar,KG,193
18-11-2022,sugar,KG,133
18-11-2022,sugar,KG,188
18-11-2022,sugar,KG,197
18-11-2022,sugar,KG,86
18-11-2022,sugar,KG,101
18-11-2022,sugar,KG,178
18-11-2022,sugar,KG,198
18-11-2022,sugar,KG,182
18-11-2022,sugar,KG,181
18-11-2022,sugar,KG,70
18-11-2022,sugar,KG,186
18-11-2022,sugar,KG,111
18-11-2022,sugar,KG,199
18-11-2022,sugar,KG,96
18-11-2022,sugar,KG,59
18-11-2022,sugar,KG,141
18-11-2022,sugar,KG,128
19-11-2022,sugar,KG,197
19-11-2022,sugar,KG,129
19-11-2022,sugar,KG,194
19-11-2022,sugar,KG,73
19-11-2022,sugar,KG,63
19-11-2022,sugar,KG,65
19-11-2022,sugar,KG,184
19-11-2022,sugar,KG,116
19-11-2022,sugar,KG,85
19-11-2022,sugar,KG,174
19-11-2022,sugar,KG,110
19-11-2022,sugar,KG,153
19-11-2022,sugar,KG,131
19-11-2022,sugar,KG,129
19-11-2022,sugar,KG,72
19-11-2022,sugar,KG,198
19-11-2022,sugar,KG,137
19-11-2022,sugar,KG,97
20-11-2022,sugar,KG,144
20-11-2022,sugar,KG,123
20-11-2022,sugar,KG,184
20-11-2022,sugar,KG,90
20-11-2022,sugar,KG,167
20-11-2022,sugar,KG,121
20-11-2022,sugar,KG,123
20-11-2022,sugar,KG,76
20-11-2022,sugar,KG,56
20-11-2022,sugar,KG,119
20-11-2022,sugar,KG,89
20-11-2022,sugar,KG,92
20-11-2022,sugar,KG,109
20-11-2022,sugar,KG,69
20-11-2022,sugar,KG,78
20-11-2022,sugar,KG,153
20-11-2022,sugar,KG,177
20-11-2022,sugar,KG,163
20-11-2022,sugar,KG,61
21-11-2022,sugar,KG,173
21-11-2022,sugar,KG,97
21-11-2022,sugar,KG,166
21-11-2022,sugar,KG,199
21-11-2022,sugar,KG,53
21-11-2022,sugar,KG,191
21-11-2022,sugar,KG,88
21-11-2022,sugar,KG,165
21-11-2022,sugar,KG,170
21-11-2022,sugar,KG,191
21-11-2022,sugar,KG,134
21-11-2022,sugar,KG,188
21-11-2022,sugar,KG,147
21-11-2022,sugar,KG,145
21-11-2022,sugar,KG,130
21-11-2022,sugar,KG,185
21-11-2022,sugar,KG,87
21-11-2022,sugar,KG,154
22-11-2022,sugar,KG,118
22-11-2022,sugar,KG,182
22-11-2022,sugar,KG,91
22-11-2022,sugar,KG,179
22-11-2022,sugar,KG,161
22-11-2022,sugar,KG,69
22-11-2022,sugar,KG,74
22-11-2022,sugar,KG,144
22-11-2022,sugar,KG,87
22-11-2022,sugar,KG,83
22-11-2022,sugar,KG,193
22-11-2022,sugar,KG,132
22-11-2022,sugar,KG,153
22-11-2022,sugar,KG,72
22-11-2022,sugar,KG,136
22-11-2022,sugar,KG,187
22-11-2022,sugar,KG,72
22-11-2022,sugar,KG,59
22-11-2022,sugar,KG,94
22-11-2022,sugar,KG,92
22-11-2022,sugar,KG,146
22-11-2022,sugar,KG,189
22-11-2022,sugar,KG,63
22-11-2022,sugar,KG,108
22-11-2022,sugar,KG,57
22-11-2022,sugar,KG,65
22-11-2022,sugar,KG,152
22-11-2022,sugar,KG,104
23-11-2022,sugar,KG,87
23-11-2022,sugar,KG,99
23-11-2022,sugar,KG,74
23-11-2022,sugar,KG,96
23-11-2022,sugar,KG,184
23-11-2022,sugar,KG,109
23-11-2022,sugar,KG,149
23-11-2022,sugar,KG,117
23-11-2022,sugar,KG,96
23-11-2022,sugar,KG,55
23-11-2022,sugar,KG,83
23-11-2022,sugar,KG,143
23-11-2022,sugar,KG,155
23-11-2022,sugar,KG,51
23-11-2022,sugar,KG,178
23-11-2022,sugar,KG,106
23-11-2022,sugar,KG,59
23-11-2022,sugar,KG,125
23-11-2022,sugar,KG,118
23-11-2022,sugar,KG,153
23-11-2022,sugar,KG,105
23-11-2022,sugar,KG,88
24-11-2022,sugar,KG,69
24-11-2022,sugar,KG,76
24-11-2022,sugar,KG,101
24-11-2022,sugar,KG,58
24-11-2022,sugar,KG,53
24-11-2022,sugar,KG,118
24-11-2022,sugar,KG,160
24-11-2022,sugar,KG,96
24-11-2022,sugar,KG,73
24-11-2022,sugar,KG,93
24-11-2022,sugar,KG,120
24-11-2022,sugar,KG,64
24-11-2022,sugar,KG,73
24-11-2022,sugar,KG,111
24-11-2022,sugar,KG,91
24-11-2022,sugar,KG,95
24-11-2022,sugar,KG,106
24-11-2022,sugar,KG,171
24-11-2022,sugar,KG,194
24-11-2022,sugar,KG,161
24-11-2022,sugar,KG,78
24-11-2022,sugar,KG,183
24-11-2022,sugar,KG,74
24-11-2022,sugar,KG,73
24-11-2022,sugar,KG,73
24-11-2022,sugar,KG,105
24-11-2022,sugar,KG,145
24-11-2022,sugar,KG,154
24-11-2022,sugar,KG,63
25-11-2022,sugar,KG,130
25-11-2022,sugar,KG,66
25-11-2022,sugar,KG,193
25-11-2022,sugar,KG,188
25-11-2022,sugar,KG,143
25-11-2022,sugar,KG,53
25-11-2022,sugar,KG,52
25-11-2022,sugar,KG,50
25-11-2022,sugar,KG,181
25-11-2022,sugar,KG,115
25-11-2022,sugar,KG,92
25-11-2022,sugar,KG,190
25-11-2022,sugar,KG,51
25-11-2022,sugar,KG,194
25-11-2022,sugar,KG,192
25-11-2022,sugar,KG,100
25-11-2022,sugar,KG,107
26-11-2022,sugar,KG,159
26-11-2022,sugar,KG,196
26-11-2022,sugar,KG,127
26-11-2022,sugar,KG,193
26-11-2022,sugar,KG,76
26-11-2022,sugar,KG,74
26-11-2022,sugar,KG,172
26-11-2022,sugar,KG,100
26-11-2022,sugar,KG,62
