ds,cid,item,y
02-08-2022,97172,Pista,272
30-04-2022,100163,Pista,201
11-01-2022,103249,Pista,354
12-06-2022,105653,Pista,213
02-11-2022,109487,Pista,362
02-04-2022,112852,Pista,313
16-03-2022,117895,Pista,363
02-05-2022,127044,Pista,209
20-10-2022,135536,Pista,214
03-03-2022,143385,Pista,220
12-02-2022,158402,Pista,229
07-10-2022,164179,Pista,194
13-09-2022,172589,Pista,348
15-03-2022,3147,Pista,182
19-01-2022,54001,Pista,346
12-12-2022,116797,Pista,332
08-11-2022,2366,Pista,242
17-12-2022,1193,Pista,213
05-01-2022,5618,Pista,396
19-07-2022,60,Pista,396
15-04-2022,605,Pista,269
05-01-2022,1612,Pista,398
11-07-2022,2136,Pista,313
23-05-2022,2622,Pista,247
07-10-2022,3667,Pista,265
19-06-2022,4729,Pista,248
24-02-2022,5620,Pista,182
19-12-2022,8950,Pista,255
20-12-2022,54001,Pista,210
09-02-2022,344,Pista,385
08-11-2022,597,Pista,240
13-12-2022,1234,Pista,271
27-01-2022,3003,Pista,182
07-11-2022,3535,Pista,204
18-01-2022,8622,Pista,297
22-10-2022,55765,Pista,374
23-11-2022,77181,Pista,232
01-09-2022,104879,Pista,368
12-07-2022,134130,Pista,305
16-02-2022,208,Pista,295
28-08-2022,500,Pista,256
24-08-2022,908,Pista,391
09-10-2022,1208,Pista,194
18-03-2022,1307,Pista,226
11-03-2022,1704,Pista,263
09-05-2022,2371,Pista,243
12-09-2022,2918,Pista,218
21-06-2022,3624,Pista,306
07-10-2022,4344,Pista,248
16-10-2022,5445,Pista,308
26-09-2022,6618,Pista,380
15-11-2022,8638,Pista,276
07-12-2022,37785,Pista,254
18-08-2022,54997,Pista,300
02-09-2022,72171,Pista,395
29-11-2022,7153,Pista,325
23-09-2022,4226,Pista,361
26-03-2022,11,Pista,330
30-08-2022,364,Pista,399
17-04-2022,780,Pista,314
26-05-2022,1358,Pista,215
18-09-2022,1777,Pista,329
20-06-2022,2355,Pista,392
06-12-2022,2908,Pista,224
17-10-2022,3624,Pista,315
14-12-2022,4239,Pista,394
18-01-2022,5669,Pista,239
31-07-2022,7256,Pista,367
15-12-2022,32587,Pista,371
25-01-2022,48043,Pista,396
02-11-2022,55290,Pista,332
05-02-2022,68358,Pista,342
06-08-2022,78499,Pista,297
18-08-2022,88163,Pista,218
09-01-2022,2688,Pista,344
03-08-2022,364,Pista,392
21-02-2022,1258,Pista,199
27-06-2022,2881,Pista,325
18-01-2022,26614,Pista,251
23-03-2022,39,Pista,346
27-05-2022,248,Pista,243
04-06-2022,356,Pista,393
11-12-2022,500,Pista,357
19-10-2022,34,Pista,367
13-03-2022,288,Pista,302
07-03-2022,380,Pista,237
27-08-2022,514,Pista,306
29-12-2022,5,Pista,252
21-06-2022,339,Pista,194
04-02-2022,592,Pista,275
19-06-2022,1147,Pista,216
06-11-2022,1449,Pista,204
03-04-2022,2000,Pista,196
28-05-2022,2640,Pista,349
17-06-2022,3578,Pista,228
15-01-2022,6127,Pista,380
09-10-2022,42011,Pista,249
22-11-2022,47,Pista,191
05-02-2022,333,Pista,389
07-08-2022,590,Pista,201
11-08-2022,968,Pista,274
17-03-2022,1129,Pista,260
02-04-2022,1258,Pista,267
16-12-2022,1370,Pista,293
27-01-2022,1923,Pista,219
13-01-2022,2124,Pista,273
13-09-2022,2502,Pista,263
24-12-2022,2916,Pista,356
15-12-2022,3361,Pista,389
25-01-2022,4002,Pista,361
27-03-2022,5459,Pista,362
01-09-2022,8949,Pista,239
21-12-2022,175,Pista,366
01-05-2022,21,Pista,210
03-08-2022,185,Pista,288
24-12-2022,318,Pista,234
07-06-2022,562,Pista,268
16-01-2022,858,Pista,222
05-10-2022,920,Pista,235
30-01-2022,953,Pista,240
04-02-2022,1088,Pista,248
17-08-2022,1237,Pista,360
17-10-2022,1278,Pista,307
20-10-2022,1500,Pista,247
17-07-2022,1717,Pista,379
02-08-2022,1912,Pista,211
21-01-2022,2052,Pista,360
09-10-2022,2202,Pista,376
10-04-2022,2424,Pista,209
26-11-2022,2622,Pista,373
04-06-2022,2881,Pista,369
18-06-2022,3088,Pista,240
08-01-2022,3481,Pista,195
13-11-2022,3739,Pista,381
30-10-2022,3969,Pista,312
22-06-2022,4223,Pista,345
14-03-2022,4700,Pista,348
02-06-2022,4979,Pista,353
20-06-2022,5377,Pista,348
23-07-2022,5902,Pista,188
28-05-2022,6357,Pista,292
22-01-2022,6881,Pista,313
14-08-2022,7234,Pista,310
13-02-2022,7983,Pista,196
17-03-2022,8738,Pista,245
02-02-2022,27020,Pista,262
08-08-2022,34153,Pista,185
12-03-2022,47619,Pista,292
22-11-2022,55276,Pista,284
09-09-2022,66200,Pista,328
21-12-2022,94959,Pista,234
03-11-2022,138908,Pista,375
25-11-2022,55247,Pista,316
06-06-2022,903,Pista,187
10-08-2022,21,Pista,238
19-02-2022,356,Pista,256
02-10-2022,589,Pista,214
06-09-2022,736,Pista,180
31-05-2022,356,Pista,323
05-04-2022,913,Pista,239
06-10-2022,1254,Pista,330
06-02-2022,2640,Pista,323
24-03-2022,5060,Pista,318
01-10-2022,344,Pista,278
30-12-2022,50,Pista,289
05-11-2022,1208,Pista,183
13-05-2022,2194,Pista,316
11-08-2022,3681,Pista,269
17-09-2022,5995,Pista,189
02-08-2022,31420,Pista,355
15-05-2022,58559,Pista,279
10-09-2022,93838,Pista,337
24-07-2022,1252,Pista,384
07-11-2022,164179,Pista,398
23-04-2022,160,Pista,251
10-03-2022,348,Pista,324
12-06-2022,494,Pista,368
25-08-2022,750,Pista,392
14-01-2022,933,Pista,280
07-07-2022,1089,Pista,352
13-11-2022,1215,Pista,212
17-05-2022,1283,Pista,272
20-04-2022,1425,Pista,280
06-06-2022,1674,Pista,255
26-12-2022,1953,Pista,331
23-07-2022,2092,Pista,255
28-01-2022,2161,Pista,255
22-11-2022,2359,Pista,206
22-02-2022,2420,Pista,356
08-03-2022,2641,Pista,223
07-05-2022,2792,Pista,259
19-08-2022,2973,Pista,341
26-11-2022,3108,Pista,235
15-05-2022,3361,Pista,328
10-07-2022,3591,Pista,282
28-01-2022,3752,Pista,288
19-01-2022,3916,Pista,377
10-07-2022,4085,Pista,371
19-09-2022,4447,Pista,343
11-02-2022,4673,Pista,190
03-07-2022,4993,Pista,286
06-06-2022,5378,Pista,187
27-10-2022,5902,Pista,219
01-01-2022,6378,Pista,230
03-11-2022,6942,Pista,368
29-11-2022,8368,Pista,305
24-11-2022,8981,Pista,259
24-07-2022,34437,Pista,400
25-06-2022,45447,Pista,346
31-05-2022,52245,Pista,331
10-12-2022,56805,Pista,266
18-11-2022,62155,Pista,328
09-02-2022,70497,Pista,374
18-06-2022,74324,Pista,328
09-11-2022,81537,Pista,196
09-02-2022,87660,Pista,279
25-07-2022,94959,Pista,272
12-12-2022,99117,Pista,235
22-01-2022,105869,Pista,304
21-09-2022,109487,Pista,335
24-12-2022,122882,Pista,391
27-02-2022,141924,Pista,260
21-06-2022,161131,Pista,301
02-09-2022,164,Pista,215
05-07-2022,474,Pista,371
26-09-2022,858,Pista,359
31-07-2022,1047,Pista,267
16-06-2022,1248,Pista,187
23-11-2022,1527,Pista,385
20-03-2022,1748,Pista,273
17-08-2022,2186,Pista,357
26-09-2022,2567,Pista,372
28-03-2022,2730,Pista,345
28-09-2022,2979,Pista,259
22-06-2022,172,Pista,380
14-02-2022,39,Pista,264
11-07-2022,480,Pista,217
28-07-2022,1013,Pista,252
02-11-2022,1252,Pista,303
29-03-2022,1644,Pista,305
15-04-2022,1909,Pista,359
06-01-2022,2360,Pista,315
25-09-2022,2610,Pista,232
10-06-2022,2959,Pista,351
09-05-2022,3418,Pista,255
13-08-2022,3901,Pista,295
30-04-2022,4144,Pista,199
09-01-2022,4865,Pista,363
21-03-2022,5388,Pista,246
05-01-2022,6711,Pista,214
07-08-2022,7254,Pista,369
06-12-2022,173,Pista,244
06-01-2022,1036,Pista,375
12-02-2022,1376,Pista,196
08-04-2022,2174,Pista,214
04-11-2022,3000,Pista,228
08-08-2022,3996,Pista,362
14-02-2022,5049,Pista,382
12-02-2022,7360,Pista,210
22-10-2022,47200,Pista,285
05-06-2022,74458,Pista,207
05-05-2022,102903,Pista,315
01-11-2022,113501,Pista,340
02-09-2022,136864,Pista,222
18-12-2022,166635,Pista,290
14-06-2022,215,Pista,386
12-06-2022,368,Pista,266
21-01-2022,517,Pista,199
06-10-2022,800,Pista,361
03-12-2022,1277,Pista,398
15-02-2022,1727,Pista,295
27-10-2022,2289,Pista,344
26-10-2022,2762,Pista,267
09-11-2022,3160,Pista,363
10-08-2022,3755,Pista,362
28-02-2022,743,Pista,223
20-09-2022,163,Pista,342
08-01-2022,408,Pista,372
16-02-2022,595,Pista,315
28-04-2022,912,Pista,270
31-05-2022,1198,Pista,379
10-01-2022,1251,Pista,343
28-04-2022,1378,Pista,289
24-11-2022,1732,Pista,224
03-04-2022,2273,Pista,195
22-01-2022,2525,Pista,224
25-03-2022,2926,Pista,325
23-12-2022,3267,Pista,394
14-10-2022,3681,Pista,245
15-01-2022,3893,Pista,396
16-05-2022,4226,Pista,215
22-07-2022,4750,Pista,289
17-07-2022,5349,Pista,292
27-07-2022,6269,Pista,196
04-05-2022,6827,Pista,309
15-06-2022,7373,Pista,282
12-10-2022,8196,Pista,352
21-12-2022,26700,Pista,336
26-12-2022,33834,Pista,306
20-04-2022,46965,Pista,295
25-05-2022,51662,Pista,319
01-02-2022,65310,Pista,317
21-01-2022,50,Pista,232
05-01-2022,356,Pista,368
13-01-2022,866,Pista,218
10-04-2022,1183,Pista,258
23-04-2022,1256,Pista,312
13-06-2022,1556,Pista,310
04-08-2022,1963,Pista,263
20-01-2022,2273,Pista,304
23-04-2022,2676,Pista,197
12-08-2022,3095,Pista,292
11-04-2022,339,Pista,387
21-09-2022,480,Pista,268
22-06-2022,616,Pista,204
23-05-2022,150,Pista,381
18-03-2022,273,Pista,186
23-08-2022,383,Pista,287
06-07-2022,553,Pista,344
27-04-2022,775,Pista,277
04-03-2022,919,Pista,379
30-07-2022,951,Pista,347
06-04-2022,1036,Pista,356
17-07-2022,1127,Pista,275
23-03-2022,1199,Pista,336
10-07-2022,1230,Pista,295
01-09-2022,1262,Pista,182
17-09-2022,1320,Pista,303
20-09-2022,1376,Pista,386
19-04-2022,1580,Pista,291
31-05-2022,1734,Pista,354
27-12-2022,1924,Pista,227
30-10-2022,1961,Pista,180
19-07-2022,2003,Pista,392
09-01-2022,2116,Pista,380
21-10-2022,2206,Pista,354
04-09-2022,2346,Pista,363
05-07-2022,2475,Pista,216
15-07-2022,2634,Pista,223
21-10-2022,2665,Pista,359
12-04-2022,2762,Pista,241
11-05-2022,2890,Pista,297
17-02-2022,2985,Pista,183
04-08-2022,3037,Pista,274
19-01-2022,3101,Pista,189
22-12-2022,3256,Pista,394
04-12-2022,3396,Pista,339
31-03-2022,3529,Pista,244
25-08-2022,180,Pista,352
16-06-2022,1089,Pista,248
02-04-2022,1527,Pista,300
17-08-2022,2692,Pista,201
21-03-2022,4027,Pista,309
11-12-2022,5989,Pista,381
04-04-2022,8961,Pista,210
18-02-2022,51255,Pista,307
18-10-2022,66097,Pista,203
08-11-2022,80463,Pista,231
06-12-2022,94959,Pista,190
29-09-2022,109487,Pista,219
03-02-2022,11,Pista,338
09-07-2022,783,Pista,297
07-07-2022,1704,Pista,293
04-11-2022,2571,Pista,272
14-10-2022,6539,Pista,208
15-07-2022,608,Pista,352
24-01-2022,1242,Pista,356
19-03-2022,2376,Pista,294
10-10-2022,2858,Pista,196
23-12-2022,3763,Pista,384
01-10-2022,924,Pista,328
25-12-2022,3440,Pista,208
22-07-2022,356,Pista,400
15-04-2022,1380,Pista,366
26-06-2022,2572,Pista,240
25-04-2022,4973,Pista,277
12-02-2022,1,Pista,328
25-04-2022,420,Pista,292
18-08-2022,596,Pista,317
19-05-2022,1184,Pista,290
28-08-2022,1263,Pista,321
20-07-2022,1721,Pista,351
12-04-2022,2762,Pista,280
18-05-2022,4226,Pista,296
04-03-2022,6807,Pista,253
21-07-2022,27846,Pista,201
12-11-2022,60766,Pista,397
06-10-2022,161,Pista,326
07-02-2022,720,Pista,209
20-12-2022,1196,Pista,309
14-05-2022,1278,Pista,308
10-06-2022,1748,Pista,335
30-09-2022,2617,Pista,337
25-12-2022,3301,Pista,219
09-05-2022,3826,Pista,182
24-09-2022,4280,Pista,228
05-09-2022,5418,Pista,359
16-09-2022,6934,Pista,333
21-09-2022,8969,Pista,386
25-01-2022,38038,Pista,205
25-06-2022,53129,Pista,377
04-01-2022,69122,Pista,205
11-02-2022,91529,Pista,208
25-12-2022,119155,Pista,182
21-06-2022,95,Pista,274
30-04-2022,761,Pista,369
04-01-2022,1004,Pista,302
30-03-2022,588,Pista,219
14-10-2022,2291,Pista,335
08-04-2022,5349,Pista,385
08-08-2022,7380,Pista,280
28-06-2022,40815,Pista,333
21-05-2022,51084,Pista,387
23-10-2022,58559,Pista,291
28-11-2022,64969,Pista,212
04-09-2022,70336,Pista,377
12-04-2022,78105,Pista,389
17-06-2022,84374,Pista,286
23-02-2022,89745,Pista,348
08-04-2022,364,Pista,341
18-12-2022,1136,Pista,315
30-11-2022,1688,Pista,291
25-12-2022,2324,Pista,277
22-09-2022,2633,Pista,202
08-01-2022,3114,Pista,279
04-08-2022,3752,Pista,181
23-06-2022,4085,Pista,374
12-10-2022,4896,Pista,219
21-05-2022,5944,Pista,271
04-11-2022,1653,Pista,246
18-03-2022,3300,Pista,323
22-11-2022,839,Pista,295
02-05-2022,168,Pista,330
01-03-2022,509,Pista,360
24-11-2022,786,Pista,317
01-07-2022,1036,Pista,351
21-09-2022,1214,Pista,185
24-11-2022,1374,Pista,191
04-05-2022,903,Pista,255
30-12-2022,260,Pista,190
15-09-2022,2329,Pista,315
27-06-2022,4993,Pista,294
06-06-2022,44191,Pista,365
10-03-2022,1120,Pista,202
13-04-2022,1347,Pista,349
30-12-2022,104,Pista,392
18-06-2022,377,Pista,243
08-09-2022,785,Pista,185
18-05-2022,1270,Pista,327
29-10-2022,1597,Pista,281
23-07-2022,2023,Pista,318
31-07-2022,2712,Pista,180
17-02-2022,3825,Pista,189
03-03-2022,8949,Pista,221
07-03-2022,2683,Pista,243
08-09-2022,296,Pista,197
07-10-2022,62,Pista,263
26-05-2022,1120,Pista,185
22-04-2022,1672,Pista,259
12-10-2022,4238,Pista,315
29-11-2022,86298,Pista,235
28-09-2022,32,Pista,313
09-06-2022,344,Pista,312
03-11-2022,586,Pista,376
30-05-2022,1036,Pista,369
11-10-2022,1220,Pista,204
22-06-2022,1425,Pista,193
09-10-2022,1732,Pista,206
07-07-2022,2125,Pista,380
13-05-2022,2671,Pista,330
29-09-2022,2997,Pista,194
30-12-2022,3751,Pista,211
24-11-2022,4816,Pista,378
09-07-2022,5464,Pista,237
01-07-2022,6297,Pista,394
15-09-2022,7154,Pista,203
26-01-2022,33004,Pista,207
19-05-2022,34,Pista,351
17-05-2022,480,Pista,194
29-12-2022,788,Pista,254
01-07-2022,1073,Pista,196
17-08-2022,1367,Pista,316
24-12-2022,1784,Pista,344
08-07-2022,2085,Pista,200
02-11-2022,2429,Pista,240
29-07-2022,2857,Pista,309
01-03-2022,3286,Pista,308
05-10-2022,3948,Pista,257
10-01-2022,4226,Pista,366
31-03-2022,4954,Pista,214
12-11-2022,5481,Pista,219
08-08-2022,6218,Pista,329
12-03-2022,6936,Pista,201
28-02-2022,8636,Pista,227
03-09-2022,32598,Pista,333
27-11-2022,37739,Pista,263
01-03-2022,45499,Pista,357
12-03-2022,48516,Pista,226
30-04-2022,51091,Pista,367
02-05-2022,53974,Pista,251
29-04-2022,55830,Pista,384
23-12-2022,58347,Pista,241
05-06-2022,60074,Pista,399
28-06-2022,63859,Pista,254
15-10-2022,68358,Pista,314
01-06-2022,71530,Pista,219
26-02-2022,76077,Pista,234
10-01-2022,81591,Pista,370
07-01-2022,48,Pista,315
24-01-2022,300,Pista,326
16-05-2022,434,Pista,187
16-08-2022,588,Pista,190
11-01-2022,915,Pista,382
31-05-2022,965,Pista,360
30-08-2022,1031,Pista,357
30-05-2022,1124,Pista,223
26-12-2022,1220,Pista,369
28-11-2022,1277,Pista,390
14-05-2022,1329,Pista,227
13-06-2022,1380,Pista,367
11-10-2022,104879,Pista,391
16-01-2022,1721,Pista,355
02-08-2022,122882,Pista,343
17-02-2022,50,Pista,343
15-03-2022,349,Pista,371
29-04-2022,788,Pista,219
05-11-2022,1265,Pista,353
31-03-2022,2291,Pista,326
22-03-2022,3997,Pista,332
22-01-2022,7153,Pista,369
20-01-2022,54286,Pista,185
16-12-2022,594,Pista,324
07-10-2022,1584,Pista,232
14-11-2022,3609,Pista,351
20-03-2022,6062,Pista,338
25-02-2022,7323,Pista,278
01-12-2022,4306,Pista,243
03-12-2022,102125,Pista,190
02-08-2022,589,Pista,324
27-08-2022,1693,Pista,308
26-05-2022,2716,Pista,391
27-11-2022,4995,Pista,327
14-05-2022,7143,Pista,207
13-10-2022,27801,Pista,280
21-09-2022,48304,Pista,279
16-02-2022,56367,Pista,393
05-10-2022,60040,Pista,384
21-10-2022,1183,Pista,387
24-05-2022,2706,Pista,312
23-02-2022,4973,Pista,317
03-12-2022,8622,Pista,254
04-10-2022,54286,Pista,353
05-06-2022,3173,Pista,308
31-10-2022,2640,Pista,371
24-02-2022,1127,Pista,356
06-09-2022,1089,Pista,356
29-03-2022,4643,Pista,364
21-08-2022,27727,Pista,398
24-11-2022,318,Pista,396
16-12-2022,1293,Pista,309
15-08-2022,21,Pista,355
17-07-2022,252,Pista,195
12-10-2022,420,Pista,185
21-08-2022,599,Pista,243
27-05-2022,1883,Pista,375
23-07-2022,122920,Pista,365
20-07-2022,296,Pista,247
18-12-2022,2858,Pista,387
17-09-2022,58559,Pista,341
29-06-2022,300,Pista,317
25-12-2022,919,Pista,331
05-09-2022,1136,Pista,386
10-04-2022,1231,Pista,294
25-04-2022,1276,Pista,280
25-07-2022,1610,Pista,384
22-01-2022,2147,Pista,247
18-08-2022,2692,Pista,335
24-02-2022,2918,Pista,319
12-08-2022,3175,Pista,318
09-09-2022,3505,Pista,355
04-09-2022,3996,Pista,269
09-06-2022,153,Pista,374
18-01-2022,539,Pista,350
16-05-2022,5218,Pista,203
14-07-2022,88,Pista,328
22-07-2022,661,Pista,355
18-04-2022,1132,Pista,347
18-02-2022,1617,Pista,240
28-07-2022,2183,Pista,221
01-02-2022,2926,Pista,362
25-10-2022,4308,Pista,338
06-07-2022,5902,Pista,313
24-02-2022,6942,Pista,306
10-05-2022,8961,Pista,343
12-06-2022,38038,Pista,292
17-11-2022,47423,Pista,280
01-04-2022,53121,Pista,209
04-01-2022,59387,Pista,348
10-10-2022,318,Pista,206
20-09-2022,5816,Pista,309
18-07-2022,79132,Pista,258
24-05-2022,908,Pista,263
29-10-2022,36,Pista,356
04-03-2022,786,Pista,318
14-10-2022,165,Pista,254
20-02-2022,736,Pista,368
01-11-2022,4963,Pista,217
28-04-2022,5,Pista,323
08-07-2022,145,Pista,279
05-02-2022,208,Pista,286
22-09-2022,281,Pista,298
03-03-2022,347,Pista,198
17-09-2022,405,Pista,344
22-10-2022,480,Pista,372
03-06-2022,551,Pista,250
09-02-2022,296,Pista,326
28-09-2022,4993,Pista,251
26-01-2022,292,Pista,293
24-05-2022,1376,Pista,351
18-03-2022,2642,Pista,210
11-07-2022,2002,Pista,322
21-12-2022,3671,Pista,268
31-07-2022,6437,Pista,347
08-07-2022,26564,Pista,199
06-11-2022,48770,Pista,216
21-02-2022,62383,Pista,216
21-07-2022,79104,Pista,277
24-08-2022,413,Pista,221
05-07-2022,586,Pista,196
17-12-2022,2692,Pista,189
23-12-2022,7458,Pista,322
21-11-2022,59315,Pista,183
11-11-2022,88810,Pista,390
27-01-2022,139385,Pista,311
13-11-2022,1136,Pista,291
27-07-2022,85414,Pista,277
13-11-2022,799,Pista,218
27-02-2022,2011,Pista,324
23-06-2022,2571,Pista,226
18-11-2022,4448,Pista,279
05-04-2022,5299,Pista,399
04-02-2022,5952,Pista,207
21-01-2022,6379,Pista,341
02-04-2022,6932,Pista,395
12-05-2022,7438,Pista,271
27-12-2022,8798,Pista,368
01-10-2022,27837,Pista,348
24-11-2022,34048,Pista,338
07-03-2022,5995,Pista,228
30-03-2022,109487,Pista,214
10-11-2022,34,Pista,308
01-07-2022,318,Pista,317
16-08-2022,587,Pista,222
21-06-2022,55820,Pista,350
06-01-2022,5812,Pista,210
19-11-2022,1221,Pista,323
23-11-2022,49272,Pista,337
08-05-2022,342,Pista,224
18-06-2022,1188,Pista,194
26-07-2022,1641,Pista,236
05-01-2022,2355,Pista,361
02-12-2022,3175,Pista,388
15-12-2022,150,Pista,362
08-12-2022,296,Pista,338
28-02-2022,440,Pista,251
18-08-2022,586,Pista,245
09-04-2022,153,Pista,289
01-04-2022,367,Pista,273
10-09-2022,480,Pista,357
06-11-2022,2858,Pista,386
30-04-2022,32587,Pista,233
17-08-2022,88125,Pista,311
30-08-2022,1225,Pista,267
11-07-2022,2640,Pista,342
28-02-2022,50,Pista,367
16-11-2022,410,Pista,273
27-04-2022,1088,Pista,321
03-07-2022,1391,Pista,318
28-11-2022,1722,Pista,396
12-09-2022,2340,Pista,255
10-02-2022,3081,Pista,339
19-05-2022,4896,Pista,236
15-07-2022,6365,Pista,234
26-10-2022,33493,Pista,218
30-01-2022,62,Pista,239
09-03-2022,349,Pista,326
18-04-2022,543,Pista,394
29-03-2022,904,Pista,345
30-04-2022,1032,Pista,334
08-05-2022,1188,Pista,297
06-04-2022,1231,Pista,245
23-09-2022,1277,Pista,209
10-07-2022,1374,Pista,365
27-02-2022,1674,Pista,304
11-10-2022,2022,Pista,189
18-05-2022,2115,Pista,182
05-04-2022,2366,Pista,287
17-06-2022,2710,Pista,252
13-09-2022,2968,Pista,191
07-11-2022,3175,Pista,212
27-06-2022,3527,Pista,339
07-04-2022,11,Pista,282
06-04-2022,231,Pista,195
11-11-2022,457,Pista,208
05-02-2022,711,Pista,352
15-06-2022,1027,Pista,250
01-03-2022,1256,Pista,381
04-12-2022,1459,Pista,347
25-04-2022,1617,Pista,288
21-06-2022,1801,Pista,340
25-09-2022,2006,Pista,312
09-01-2022,2289,Pista,194
26-04-2022,2427,Pista,242
25-10-2022,2735,Pista,351
27-07-2022,3147,Pista,361
03-10-2022,3554,Pista,217
08-06-2022,3991,Pista,358
10-11-2022,4310,Pista,210
09-06-2022,4994,Pista,346
15-04-2022,5377,Pista,387
19-05-2022,6333,Pista,208
12-10-2022,7209,Pista,197
25-03-2022,27134,Pista,233
12-11-2022,36519,Pista,343
06-10-2022,45501,Pista,272
07-02-2022,51277,Pista,362
20-12-2022,55253,Pista,197
14-05-2022,62999,Pista,198
10-06-2022,69640,Pista,281
30-09-2022,74228,Pista,392
14-11-2022,81456,Pista,262
07-05-2022,86548,Pista,315
25-07-2022,91104,Pista,283
31-07-2022,95170,Pista,369
12-07-2022,98491,Pista,320
03-01-2022,101577,Pista,194
07-07-2022,103339,Pista,263
03-12-2022,104925,Pista,362
06-10-2022,106696,Pista,328
04-11-2022,108981,Pista,180
04-09-2022,111362,Pista,225
09-12-2022,113604,Pista,261
28-08-2022,116770,Pista,383
06-07-2022,119155,Pista,227
25-10-2022,130450,Pista,278
23-01-2022,135137,Pista,187
27-10-2022,138036,Pista,267
28-08-2022,142222,Pista,398
22-11-2022,147380,Pista,258
24-01-2022,151687,Pista,242
17-02-2022,157296,Pista,331
23-10-2022,160187,Pista,272
21-01-2022,166534,Pista,302
30-09-2022,586,Pista,323
29-05-2022,1279,Pista,228
03-08-2022,1884,Pista,188
18-01-2022,2788,Pista,235
25-08-2022,4306,Pista,216
08-08-2022,6370,Pista,297
21-07-2022,8807,Pista,213
03-10-2022,40819,Pista,267
19-01-2022,55031,Pista,265
23-06-2022,68073,Pista,291
30-08-2022,79357,Pista,214
15-08-2022,88578,Pista,374
26-09-2022,32,Pista,364
19-06-2022,527,Pista,244
21-10-2022,1210,Pista,203
11-02-2022,2700,Pista,270
17-11-2022,5502,Pista,197
12-07-2022,2719,Pista,273
14-05-2022,296,Pista,236
01-03-2022,750,Pista,355
12-02-2022,1079,Pista,292
26-06-2022,1225,Pista,360
05-10-2022,1339,Pista,239
30-05-2022,1959,Pista,245
09-04-2022,2291,Pista,384
30-04-2022,2789,Pista,384
30-09-2022,3471,Pista,392
10-11-2022,4246,Pista,194
10-11-2022,4975,Pista,252
17-12-2022,296,Pista,239
21-04-2022,621,Pista,290
22-09-2022,1086,Pista,236
01-10-2022,1393,Pista,317
24-11-2022,1923,Pista,270
15-05-2022,2581,Pista,262
14-04-2022,86,Pista,243
18-11-2022,337,Pista,398
24-01-2022,595,Pista,183
21-04-2022,953,Pista,317
25-10-2022,1188,Pista,243
24-03-2022,1278,Pista,381
22-03-2022,1580,Pista,293
20-06-2022,1967,Pista,187
07-08-2022,2125,Pista,207
23-10-2022,2398,Pista,323
13-06-2022,2797,Pista,363
05-05-2022,3255,Pista,255
03-02-2022,3948,Pista,379
02-09-2022,4361,Pista,367
30-06-2022,4896,Pista,384
21-09-2022,5415,Pista,266
28-08-2022,5804,Pista,217
30-07-2022,6296,Pista,277
25-06-2022,6863,Pista,352
31-07-2022,7247,Pista,181
02-12-2022,8362,Pista,185
12-02-2022,8880,Pista,213
14-05-2022,27815,Pista,309
16-09-2022,33639,Pista,217
17-02-2022,38798,Pista,331
17-03-2022,45442,Pista,382
31-01-2022,48774,Pista,186
13-03-2022,51884,Pista,263
21-09-2022,54190,Pista,366
04-04-2022,55999,Pista,342
21-05-2022,58154,Pista,307
09-01-2022,60126,Pista,233
04-06-2022,63082,Pista,241
11-03-2022,68791,Pista,247
23-10-2022,71535,Pista,384
06-02-2022,74946,Pista,379
18-07-2022,81591,Pista,305
28-02-2022,88810,Pista,237
09-10-2022,96821,Pista,368
05-09-2022,105197,Pista,327
22-06-2022,111921,Pista,257
13-08-2022,145,Pista,315
13-01-2022,262,Pista,347
14-10-2022,592,Pista,301
30-06-2022,60069,Pista,277
12-07-2022,3392,Pista,323
21-03-2022,596,Pista,279
01-03-2022,1103,Pista,192
27-12-2022,1300,Pista,355
26-01-2022,2300,Pista,257
04-02-2022,3310,Pista,344
30-05-2022,1,Pista,364
28-05-2022,380,Pista,298
05-08-2022,1079,Pista,391
21-07-2022,1270,Pista,287
29-05-2022,1573,Pista,204
24-02-2022,2054,Pista,396
22-03-2022,2406,Pista,378
17-07-2022,2643,Pista,392
14-09-2022,2942,Pista,225
23-03-2022,3263,Pista,189
17-05-2022,3701,Pista,247
19-06-2022,4062,Pista,288
15-08-2022,4634,Pista,223
24-09-2022,5853,Pista,264
27-12-2022,923,Pista,281
17-11-2022,1204,Pista,300
20-03-2022,1419,Pista,384
14-05-2022,2750,Pista,312
12-01-2022,3543,Pista,290
18-07-2022,5839,Pista,213
01-07-2022,19,Pista,262
26-08-2022,595,Pista,189
16-02-2022,1701,Pista,384
30-10-2022,2953,Pista,335
15-11-2022,3996,Pista,214
28-08-2022,4816,Pista,249
02-04-2022,5618,Pista,221
24-05-2022,6552,Pista,196
27-05-2022,8477,Pista,209
28-06-2022,30707,Pista,215
25-05-2022,36529,Pista,256
15-05-2022,46967,Pista,344
30-04-2022,55247,Pista,250
05-06-2022,62113,Pista,345
25-01-2022,69529,Pista,193
09-07-2022,74789,Pista,208
27-11-2022,81845,Pista,400
08-02-2022,88405,Pista,213
01-08-2022,95167,Pista,207
05-10-2022,100344,Pista,237
23-06-2022,104272,Pista,372
09-06-2022,108928,Pista,364
31-01-2022,116161,Pista,323
10-09-2022,122900,Pista,327
06-06-2022,134130,Pista,290
11-12-2022,142488,Pista,398
12-10-2022,157699,Pista,358
