ds,CId,Item,Quantity,y
07-10-2014 00:00,5121,Rice,KG,169
12-10-2014 00:00,968,Rice,KG,178
19-10-2014 00:00,3052,Rice,KG,88
19-10-2014 00:00,48394,Rice,KG,111
20-10-2014 00:00,26241,Rice,KG,120
22-10-2014 00:00,6021,Rice,KG,161
23-10-2014 00:00,2288,Rice,KG,158
23-10-2014 00:00,1682,Rice,KG,79
30-10-2014 00:00,4713,Rice,KG,170
07-11-2014 00:00,308,Rice,KG,144
07-11-2014 00:00,6,Rice,KG,118
12-11-2014 00:00,4803,Rice,KG,122
15-11-2014 00:00,26349,Rice,KG,163
16-11-2014 00:00,150,Rice,KG,122
16-11-2014 00:00,2023,Rice,KG,171
19-11-2014 00:00,5179,Rice,KG,101
22-11-2014 00:00,2959,Rice,KG,170
22-11-2014 00:00,7937,Rice,KG,127
01-12-2014 00:00,3386,Rice,KG,116
01-12-2014 00:00,3793,Rice,KG,113
03-12-2014 00:00,1449,Rice,KG,101
15-12-2014 00:00,2944,Rice,KG,107
16-12-2014 00:00,2968,Rice,KG,138
22-12-2014 00:00,800,Rice,KG,72
22-12-2014 00:00,50,Rice,KG,156
26-12-2014 00:00,1059,Rice,KG,83
30-12-2014 00:00,306,Rice,KG,146
28-03-2014 00:00,906,Rice,KG,177
16-01-2014 00:00,1203,Rice,KG,71
14-03-2014 00:00,4370,Rice,KG,129
19-03-2014 00:00,4993,Rice,KG,97
04-06-2014 00:00,6377,Rice,KG,135
13-07-2014 00:00,8636,Rice,KG,90
23-07-2014 00:00,5418,Rice,KG,176
07-09-2014 00:00,7438,Rice,KG,98
09-09-2014 00:00,5952,Rice,KG,112
03-11-2014 00:00,5618,Rice,KG,92
21-01-2014 00:00,71591,Rice,KG,78
02-03-2014 00:00,3155,Rice,KG,137
03-03-2014 00:00,2420,Rice,KG,147
17-03-2014 00:00,965,Rice,KG,122
29-03-2014 00:00,71664,Rice,KG,108
08-04-2014 00:00,900,Rice,KG,180
22-04-2014 00:00,932,Rice,KG,108
24-04-2014 00:00,6303,Rice,KG,108
14-05-2014 00:00,4969,Rice,KG,166
28-05-2014 00:00,2662,Rice,KG,91
07-06-2014 00:00,1942,Rice,KG,126
26-06-2014 00:00,924,Rice,KG,180
20-07-2014 00:00,25977,Rice,KG,92
23-07-2014 00:00,56367,Rice,KG,159
26-07-2014 00:00,3364,Rice,KG,112
10-08-2014 00:00,26078,Rice,KG,144
14-10-2014 00:00,71558,Rice,KG,178
26-10-2014 00:00,1947,Rice,KG,92
06-12-2014 00:00,1269,Rice,KG,107
17-12-2014 00:00,3928,Rice,KG,153
23-04-2014 00:00,2571,Rice,KG,158
08-05-2014 00:00,1240,Rice,KG,125
03-09-2014 00:00,589,Rice,KG,130
05-09-2014 00:00,58559,Rice,KG,101
29-09-2014 00:00,33794,Rice,KG,141
06-12-2014 00:00,1200,Rice,KG,117
12-03-2014 00:00,3408,Rice,KG,91
21-03-2014 00:00,22,Rice,KG,119
29-03-2014 00:00,2006,Rice,KG,110
04-05-2014 00:00,1625,Rice,KG,156
04-07-2014 00:00,4306,Rice,KG,130
20-08-2014 00:00,2100,Rice,KG,81
17-01-2014 00:00,648,Rice,KG,173
18-01-2014 00:00,96610,Rice,KG,100
27-01-2014 00:00,145935,Rice,KG,87
09-02-2014 00:00,1356,Rice,KG,72
18-02-2014 00:00,78499,Rice,KG,113
22-02-2014 00:00,134853,Rice,KG,153
23-02-2014 00:00,83349,Rice,KG,114
24-02-2014 00:00,91542,Rice,KG,144
01-03-2014 00:00,68954,Rice,KG,169
04-03-2014 00:00,2478,Rice,KG,154
07-03-2014 00:00,87306,Rice,KG,119
12-03-2014 00:00,50,Rice,KG,175
16-03-2014 00:00,260,Rice,KG,173
28-03-2014 00:00,8641,Rice,KG,73
02-04-2014 00:00,38038,Rice,KG,94
03-04-2014 00:00,1291,Rice,KG,150
12-04-2014 00:00,6156,Rice,KG,140
16-04-2014 00:00,3253,Rice,KG,155
18-04-2014 00:00,2987,Rice,KG,105
19-04-2014 00:00,68358,Rice,KG,165
12-05-2014 00:00,48982,Rice,KG,151
14-05-2014 00:00,104074,Rice,KG,133
15-05-2014 00:00,3527,Rice,KG,110
19-05-2014 00:00,94777,Rice,KG,138
23-05-2014 00:00,106696,Rice,KG,177
30-05-2014 00:00,58559,Rice,KG,73
10-06-2014 00:00,136864,Rice,KG,124
18-06-2014 00:00,135536,Rice,KG,161
01-07-2014 00:00,53996,Rice,KG,93
08-07-2014 00:00,2968,Rice,KG,80
12-08-2014 00:00,106918,Rice,KG,177
19-08-2014 00:00,108932,Rice,KG,91
20-08-2014 00:00,7153,Rice,KG,179
25-08-2014 00:00,91500,Rice,KG,99
26-08-2014 00:00,1617,Rice,KG,119
27-08-2014 00:00,98809,Rice,KG,150
28-08-2014 00:00,3624,Rice,KG,179
12-09-2014 00:00,162600,Rice,KG,73
19-09-2014 00:00,139644,Rice,KG,175
24-09-2014 00:00,5049,Rice,KG,135
28-09-2014 00:00,4963,Rice,KG,117
28-09-2014 00:00,160954,Rice,KG,173
28-09-2014 00:00,93510,Rice,KG,131
01-10-2014 00:00,1198,Rice,KG,116
18-10-2014 00:00,122904,Rice,KG,176
27-10-2014 00:00,168252,Rice,KG,129
29-10-2014 00:00,90746,Rice,KG,145
31-10-2014 00:00,1485,Rice,KG,156
10-11-2014 00:00,89745,Rice,KG,158
11-11-2014 00:00,78469,Rice,KG,166
11-11-2014 00:00,1136,Rice,KG,81
11-11-2014 00:00,6539,Rice,KG,159
26-11-2014 00:00,4499,Rice,KG,178
12-12-2014 00:00,2716,Rice,KG,94
12-12-2014 00:00,6365,Rice,KG,72
17-12-2014 00:00,67408,Rice,KG,80
20-12-2014 00:00,135133,Rice,KG,125
25-12-2014 00:00,1387,Rice,KG,88
29-12-2014 00:00,88744,Rice,KG,94
01-01-2014 00:00,2100,Rice,KG,117
03-01-2014 00:00,524,Rice,KG,77
06-01-2014 00:00,7198,Rice,KG,124
07-01-2014 00:00,2093,Rice,KG,72
08-01-2014 00:00,1441,Rice,KG,152
10-01-2014 00:00,7164,Rice,KG,86
10-01-2014 00:00,1544,Rice,KG,176
10-01-2014 00:00,3578,Rice,KG,145
12-01-2014 00:00,110,Rice,KG,152
14-01-2014 00:00,2772,Rice,KG,143
16-01-2014 00:00,1203,Rice,KG,154
17-01-2014 00:00,1304,Rice,KG,120
18-01-2014 00:00,1968,Rice,KG,147
18-01-2014 00:00,4558,Rice,KG,104
19-01-2014 00:00,7458,Rice,KG,103
19-01-2014 00:00,2005,Rice,KG,89
20-01-2014 00:00,16,Rice,KG,139
20-01-2014 00:00,1101,Rice,KG,104
22-01-2014 00:00,17,Rice,KG,143
23-01-2014 00:00,968,Rice,KG,159
24-01-2014 00:00,4333,Rice,KG,157
27-01-2014 00:00,4025,Rice,KG,165
27-01-2014 00:00,520,Rice,KG,104
30-01-2014 00:00,440,Rice,KG,105
30-01-2014 00:00,4677,Rice,KG,104
02-02-2014 00:00,222,Rice,KG,123
04-02-2014 00:00,534,Rice,KG,150
15-02-2014 00:00,1225,Rice,KG,143
16-02-2014 00:00,328,Rice,KG,115
20-02-2014 00:00,6093,Rice,KG,106
24-02-2014 00:00,64,Rice,KG,155
25-02-2014 00:00,27706,Rice,KG,87
02-03-2014 00:00,5055,Rice,KG,87
04-03-2014 00:00,5151,Rice,KG,115
05-03-2014 00:00,5218,Rice,KG,100
06-03-2014 00:00,6333,Rice,KG,136
07-03-2014 00:00,2571,Rice,KG,99
13-03-2014 00:00,3977,Rice,KG,165
14-03-2014 00:00,2953,Rice,KG,171
21-03-2014 00:00,5363,Rice,KG,111
24-03-2014 00:00,6944,Rice,KG,155
24-03-2014 00:00,4519,Rice,KG,96
25-03-2014 00:00,3494,Rice,KG,100
29-03-2014 00:00,6266,Rice,KG,110
29-03-2014 00:00,648,Rice,KG,129
01-04-2014 00:00,3489,Rice,KG,76
03-04-2014 00:00,6166,Rice,KG,173
03-04-2014 00:00,1673,Rice,KG,102
05-04-2014 00:00,2134,Rice,KG,173
05-04-2014 00:00,1391,Rice,KG,127
06-04-2014 00:00,7460,Rice,KG,117
06-04-2014 00:00,2321,Rice,KG,75
07-04-2014 00:00,6173,Rice,KG,101
08-04-2014 00:00,2950,Rice,KG,108
08-04-2014 00:00,7482,Rice,KG,89
10-04-2014 00:00,8376,Rice,KG,131
12-04-2014 00:00,6936,Rice,KG,176
12-04-2014 00:00,372,Rice,KG,92
13-04-2014 00:00,610,Rice,KG,156
14-04-2014 00:00,2485,Rice,KG,170
16-04-2014 00:00,2167,Rice,KG,107
22-04-2014 00:00,1580,Rice,KG,72
22-04-2014 00:00,2706,Rice,KG,124
22-04-2014 00:00,4876,Rice,KG,117
23-04-2014 00:00,5463,Rice,KG,147
24-04-2014 00:00,1372,Rice,KG,149
26-04-2014 00:00,435,Rice,KG,131
26-04-2014 00:00,5146,Rice,KG,89
27-04-2014 00:00,2155,Rice,KG,87
28-04-2014 00:00,3863,Rice,KG,173
02-05-2014 00:00,7614,Rice,KG,169
07-05-2014 00:00,158,Rice,KG,111
08-05-2014 00:00,7036,Rice,KG,148
08-05-2014 00:00,1888,Rice,KG,100
10-05-2014 00:00,8784,Rice,KG,83
12-05-2014 00:00,153,Rice,KG,166
17-05-2014 00:00,2915,Rice,KG,154
19-05-2014 00:00,1907,Rice,KG,177
20-05-2014 00:00,1031,Rice,KG,126
22-05-2014 00:00,3499,Rice,KG,84
25-05-2014 00:00,7153,Rice,KG,140
27-05-2014 00:00,2641,Rice,KG,134
27-05-2014 00:00,5299,Rice,KG,70
31-05-2014 00:00,2622,Rice,KG,88
05-06-2014 00:00,2145,Rice,KG,76
05-06-2014 00:00,5415,Rice,KG,163
06-06-2014 00:00,1220,Rice,KG,120
10-06-2014 00:00,4039,Rice,KG,177
13-06-2014 00:00,2760,Rice,KG,127
13-06-2014 00:00,2017,Rice,KG,102
15-06-2014 00:00,6440,Rice,KG,85
16-06-2014 00:00,4343,Rice,KG,123
19-06-2014 00:00,260,Rice,KG,133
20-06-2014 00:00,2713,Rice,KG,173
26-06-2014 00:00,2273,Rice,KG,85
27-06-2014 00:00,4317,Rice,KG,100
27-06-2014 00:00,4019,Rice,KG,136
27-06-2014 00:00,1210,Rice,KG,92
29-06-2014 00:00,3785,Rice,KG,98
30-06-2014 00:00,2193,Rice,KG,97
01-07-2014 00:00,2496,Rice,KG,141
02-07-2014 00:00,8,Rice,KG,117
05-07-2014 00:00,2144,Rice,KG,119
07-07-2014 00:00,5,Rice,KG,105
07-07-2014 00:00,6005,Rice,KG,73
07-07-2014 00:00,1027,Rice,KG,103
09-07-2014 00:00,6423,Rice,KG,102
13-07-2014 00:00,2282,Rice,KG,155
14-07-2014 00:00,7570,Rice,KG,92
16-07-2014 00:00,5874,Rice,KG,116
24-07-2014 00:00,1682,Rice,KG,161
25-07-2014 00:00,4027,Rice,KG,177
29-07-2014 00:00,5502,Rice,KG,101
03-08-2014 00:00,3450,Rice,KG,125
05-08-2014 00:00,7372,Rice,KG,112
11-08-2014 00:00,8132,Rice,KG,173
13-08-2014 00:00,6659,Rice,KG,106
13-08-2014 00:00,2701,Rice,KG,98
14-08-2014 00:00,1194,Rice,KG,171
16-08-2014 00:00,2162,Rice,KG,148
18-08-2014 00:00,750,Rice,KG,162
20-08-2014 00:00,8633,Rice,KG,133
20-08-2014 00:00,3079,Rice,KG,97
20-08-2014 00:00,1620,Rice,KG,127
25-08-2014 00:00,3688,Rice,KG,81
28-08-2014 00:00,3186,Rice,KG,170
03-09-2014 00:00,543,Rice,KG,98
06-09-2014 00:00,4890,Rice,KG,177
07-09-2014 00:00,3448,Rice,KG,119
09-09-2014 00:00,2539,Rice,KG,160
10-09-2014 00:00,4979,Rice,KG,90
13-09-2014 00:00,3007,Rice,KG,116
13-09-2014 00:00,26555,Rice,KG,172
15-09-2014 00:00,3912,Rice,KG,77
16-09-2014 00:00,3948,Rice,KG,88
20-09-2014 00:00,26726,Rice,KG,156
25-09-2014 00:00,1226,Rice,KG,167
26-09-2014 00:00,5694,Rice,KG,109
28-09-2014 00:00,8861,Rice,KG,145
02-10-2014 00:00,4022,Rice,KG,108
04-10-2014 00:00,2699,Rice,KG,179
05-10-2014 00:00,4015,Rice,KG,78
09-10-2014 00:00,914,Rice,KG,125
10-10-2014 00:00,2380,Rice,KG,153
11-10-2014 00:00,5268,Rice,KG,72
11-10-2014 00:00,4219,Rice,KG,154
12-10-2014 00:00,919,Rice,KG,92
15-10-2014 00:00,835,Rice,KG,81
19-10-2014 00:00,1073,Rice,KG,180
25-10-2014 00:00,4734,Rice,KG,101
25-10-2014 00:00,223,Rice,KG,163
26-10-2014 00:00,216,Rice,KG,121
27-10-2014 00:00,1517,Rice,KG,113
29-10-2014 00:00,3,Rice,KG,89
30-10-2014 00:00,3616,Rice,KG,106
31-10-2014 00:00,5970,Rice,KG,123
03-11-2014 00:00,356,Rice,KG,101
09-11-2014 00:00,5969,Rice,KG,75
09-11-2014 00:00,37729,Rice,KG,90
10-11-2014 00:00,174,Rice,KG,100
11-11-2014 00:00,3269,Rice,KG,114
12-11-2014 00:00,4852,Rice,KG,84
12-11-2014 00:00,8614,Rice,KG,89
18-11-2014 00:00,4641,Rice,KG,114
21-11-2014 00:00,1084,Rice,KG,111
22-11-2014 00:00,1409,Rice,KG,140
22-11-2014 00:00,2335,Rice,KG,82
24-11-2014 00:00,4085,Rice,KG,94
26-11-2014 00:00,4973,Rice,KG,159
28-11-2014 00:00,4054,Rice,KG,77
29-11-2014 00:00,2083,Rice,KG,140
29-11-2014 00:00,362,Rice,KG,115
01-12-2014 00:00,4676,Rice,KG,112
02-12-2014 00:00,553,Rice,KG,88
02-12-2014 00:00,3591,Rice,KG,111
08-12-2014 00:00,1569,Rice,KG,140
11-12-2014 00:00,4128,Rice,KG,90
11-12-2014 00:00,3264,Rice,KG,104
17-12-2014 00:00,1120,Rice,KG,156
19-12-2014 00:00,7046,Rice,KG,73
21-12-2014 00:00,1639,Rice,KG,168
26-12-2014 00:00,4848,Rice,KG,93
28-12-2014 00:00,3660,Rice,KG,148
01-01-2014 00:00,5943,Rice,KG,153
02-01-2014 00:00,1030,Rice,KG,103
11-01-2014 00:00,72998,Rice,KG,83
12-01-2014 00:00,5010,Rice,KG,126
14-01-2014 00:00,4886,Rice,KG,173
15-01-2014 00:00,647,Rice,KG,84
18-01-2014 00:00,1923,Rice,KG,174
21-01-2014 00:00,2946,Rice,KG,83
27-01-2014 00:00,3243,Rice,KG,160
28-01-2014 00:00,8870,Rice,KG,114
30-01-2014 00:00,2628,Rice,KG,102
31-01-2014 00:00,480,Rice,KG,101
31-01-2014 00:00,1645,Rice,KG,157
01-02-2014 00:00,1393,Rice,KG,152
04-02-2014 00:00,542,Rice,KG,86
04-02-2014 00:00,1387,Rice,KG,75
05-02-2014 00:00,3481,Rice,KG,146
06-02-2014 00:00,260,Rice,KG,96
07-02-2014 00:00,474,Rice,KG,94
07-02-2014 00:00,2431,Rice,KG,114
07-02-2014 00:00,7153,Rice,KG,118
11-02-2014 00:00,3255,Rice,KG,123
14-02-2014 00:00,3265,Rice,KG,178
17-02-2014 00:00,2154,Rice,KG,153
26-02-2014 00:00,5481,Rice,KG,168
27-02-2014 00:00,5464,Rice,KG,104
28-02-2014 00:00,1015,Rice,KG,158
04-03-2014 00:00,1954,Rice,KG,134
10-03-2014 00:00,6367,Rice,KG,180
15-03-2014 00:00,1012,Rice,KG,118
18-03-2014 00:00,569,Rice,KG,139
20-03-2014 00:00,3980,Rice,KG,87
21-03-2014 00:00,4308,Rice,KG,92
22-03-2014 00:00,1207,Rice,KG,130
23-03-2014 00:00,1359,Rice,KG,100
27-03-2014 00:00,4226,Rice,KG,119
31-03-2014 00:00,919,Rice,KG,70
01-04-2014 00:00,524,Rice,KG,140
01-04-2014 00:00,4823,Rice,KG,158
01-04-2014 00:00,19,Rice,KG,172
02-04-2014 00:00,2841,Rice,KG,99
03-04-2014 00:00,88,Rice,KG,142
05-04-2014 00:00,3527,Rice,KG,118
08-04-2014 00:00,1136,Rice,KG,81
14-04-2014 00:00,2353,Rice,KG,168
19-04-2014 00:00,2006,Rice,KG,117
20-04-2014 00:00,1049,Rice,KG,128
21-04-2014 00:00,6873,Rice,KG,178
22-04-2014 00:00,3536,Rice,KG,91
24-04-2014 00:00,3916,Rice,KG,170
27-04-2014 00:00,1888,Rice,KG,160
03-05-2014 00:00,1390,Rice,KG,122
06-05-2014 00:00,1944,Rice,KG,115
06-05-2014 00:00,4885,Rice,KG,76
08-05-2014 00:00,6535,Rice,KG,162
08-05-2014 00:00,3624,Rice,KG,173
10-05-2014 00:00,2683,Rice,KG,172
11-05-2014 00:00,3082,Rice,KG,118
12-05-2014 00:00,2115,Rice,KG,170
14-05-2014 00:00,3594,Rice,KG,130
20-05-2014 00:00,4727,Rice,KG,91
21-05-2014 00:00,434,Rice,KG,88
27-05-2014 00:00,4845,Rice,KG,124
28-05-2014 00:00,6944,Rice,KG,97
29-05-2014 00:00,3081,Rice,KG,85
30-05-2014 00:00,1792,Rice,KG,140
30-05-2014 00:00,5945,Rice,KG,115
30-05-2014 00:00,3360,Rice,KG,110
03-06-2014 00:00,3671,Rice,KG,89
09-06-2014 00:00,3316,Rice,KG,150
11-06-2014 00:00,2949,Rice,KG,88
11-06-2014 00:00,736,Rice,KG,82
14-06-2014 00:00,788,Rice,KG,177
24-06-2014 00:00,3256,Rice,KG,86
25-06-2014 00:00,2724,Rice,KG,76
28-06-2014 00:00,3987,Rice,KG,79
09-07-2014 00:00,4995,Rice,KG,177
09-07-2014 00:00,1183,Rice,KG,133
10-07-2014 00:00,3386,Rice,KG,150
10-07-2014 00:00,1907,Rice,KG,119
13-07-2014 00:00,3005,Rice,KG,159
14-07-2014 00:00,2797,Rice,KG,133
19-07-2014 00:00,3408,Rice,KG,180
23-07-2014 00:00,4022,Rice,KG,134
30-07-2014 00:00,4019,Rice,KG,154
30-07-2014 00:00,72641,Rice,KG,170
03-08-2014 00:00,5064,Rice,KG,133
07-08-2014 00:00,4623,Rice,KG,166
07-08-2014 00:00,1265,Rice,KG,97
08-08-2014 00:00,4069,Rice,KG,107
14-08-2014 00:00,95,Rice,KG,99
16-08-2014 00:00,593,Rice,KG,89
16-08-2014 00:00,1100,Rice,KG,80
17-08-2014 00:00,1894,Rice,KG,121
18-08-2014 00:00,4149,Rice,KG,99
18-08-2014 00:00,3760,Rice,KG,78
19-08-2014 00:00,2396,Rice,KG,121
19-08-2014 00:00,3253,Rice,KG,76
21-08-2014 00:00,539,Rice,KG,174
23-08-2014 00:00,3753,Rice,KG,79
25-08-2014 00:00,1017,Rice,KG,146
02-09-2014 00:00,6287,Rice,KG,91
03-09-2014 00:00,457,Rice,KG,95
06-09-2014 00:00,6281,Rice,KG,138
10-09-2014 00:00,454,Rice,KG,76
17-09-2014 00:00,3827,Rice,KG,100
18-09-2014 00:00,3969,Rice,KG,90
21-09-2014 00:00,27808,Rice,KG,134
24-09-2014 00:00,3824,Rice,KG,155
25-09-2014 00:00,39,Rice,KG,102
26-09-2014 00:00,848,Rice,KG,130
03-10-2014 00:00,1729,Rice,KG,119
06-10-2014 00:00,1020,Rice,KG,83
07-10-2014 00:00,2335,Rice,KG,90
08-10-2014 00:00,2470,Rice,KG,136
11-10-2014 00:00,4848,Rice,KG,107
11-10-2014 00:00,6565,Rice,KG,135
13-10-2014 00:00,3176,Rice,KG,105
16-10-2014 00:00,1078,Rice,KG,124
17-10-2014 00:00,4228,Rice,KG,161
25-10-2014 00:00,5679,Rice,KG,110
30-10-2014 00:00,1644,Rice,KG,91
31-10-2014 00:00,2153,Rice,KG,82
01-11-2014 00:00,1213,Rice,KG,85
05-11-2014 00:00,2804,Rice,KG,144
10-11-2014 00:00,3751,Rice,KG,174
14-11-2014 00:00,2080,Rice,KG,135
17-11-2014 00:00,3301,Rice,KG,155
23-11-2014 00:00,2948,Rice,KG,103
27-11-2014 00:00,1242,Rice,KG,142
04-12-2014 00:00,1704,Rice,KG,133
16-12-2014 00:00,5065,Rice,KG,108
17-12-2014 00:00,2707,Rice,KG,121
18-12-2014 00:00,5015,Rice,KG,106
18-12-2014 00:00,110,Rice,KG,149
29-12-2014 00:00,6377,Rice,KG,118
12-01-2014 00:00,898,Rice,KG,75
14-01-2014 00:00,2134,Rice,KG,91
15-01-2014 00:00,2858,Rice,KG,131
30-01-2014 00:00,549,Rice,KG,170
01-02-2014 00:00,1266,Rice,KG,83
16-02-2014 00:00,337,Rice,KG,144
20-02-2014 00:00,3361,Rice,KG,153
21-02-2014 00:00,708,Rice,KG,169
28-02-2014 00:00,3108,Rice,KG,116
01-03-2014 00:00,1814,Rice,KG,132
12-03-2014 00:00,1810,Rice,KG,122
15-03-2014 00:00,1175,Rice,KG,109
16-03-2014 00:00,3363,Rice,KG,71
30-03-2014 00:00,2384,Rice,KG,94
22-04-2014 00:00,307,Rice,KG,141
24-04-2014 00:00,590,Rice,KG,145
01-05-2014 00:00,1599,Rice,KG,115
03-05-2014 00:00,1449,Rice,KG,134
05-05-2014 00:00,3793,Rice,KG,72
09-05-2014 00:00,265,Rice,KG,109
09-05-2014 00:00,3429,Rice,KG,118
23-05-2014 00:00,745,Rice,KG,143
23-05-2014 00:00,1179,Rice,KG,148
04-06-2014 00:00,1747,Rice,KG,155
14-06-2014 00:00,11,Rice,KG,72
15-06-2014 00:00,172,Rice,KG,145
18-06-2014 00:00,318,Rice,KG,76
24-06-2014 00:00,125,Rice,KG,114
27-06-2014 00:00,1204,Rice,KG,89
29-06-2014 00:00,348,Rice,KG,70
06-07-2014 00:00,45,Rice,KG,106
07-07-2014 00:00,1680,Rice,KG,127
12-07-2014 00:00,1580,Rice,KG,103
12-07-2014 00:00,3125,Rice,KG,132
12-07-2014 00:00,1215,Rice,KG,159
21-07-2014 00:00,357,Rice,KG,131
21-07-2014 00:00,1500,Rice,KG,162
24-07-2014 00:00,778,Rice,KG,94
28-07-2014 00:00,2396,Rice,KG,144
21-08-2014 00:00,2867,Rice,KG,119
28-08-2014 00:00,1321,Rice,KG,123
02-09-2014 00:00,3384,Rice,KG,85
14-09-2014 00:00,441,Rice,KG,93
22-09-2014 00:00,1095,Rice,KG,73
26-09-2014 00:00,3499,Rice,KG,142
02-10-2014 00:00,3061,Rice,KG,146
03-10-2014 00:00,2571,Rice,KG,102
08-10-2014 00:00,3250,Rice,KG,147
13-10-2014 00:00,2333,Rice,KG,144
18-10-2014 00:00,2302,Rice,KG,145
23-10-2014 00:00,2424,Rice,KG,143
23-10-2014 00:00,994,Rice,KG,92
27-10-2014 00:00,1234,Rice,KG,91
09-11-2014 00:00,2108,Rice,KG,130
10-11-2014 00:00,1704,Rice,KG,110
13-11-2014 00:00,457,Rice,KG,107
21-11-2014 00:00,223,Rice,KG,171
28-11-2014 00:00,1,Rice,KG,147
08-12-2014 00:00,1223,Rice,KG,110
09-12-2014 00:00,2478,Rice,KG,165
10-12-2014 00:00,3267,Rice,KG,163
11-12-2014 00:00,296,Rice,KG,100
11-12-2014 00:00,2762,Rice,KG,139
16-12-2014 00:00,1210,Rice,KG,175
18-12-2014 00:00,342,Rice,KG,74
19-12-2014 00:00,3265,Rice,KG,114
23-12-2014 00:00,1278,Rice,KG,116
26-12-2014 00:00,356,Rice,KG,160
02-01-2014 00:00,96079,Rice,KG,87
24-01-2014 00:00,58559,Rice,KG,148
25-03-2014 00:00,111362,Rice,KG,88
05-05-2014 00:00,5049,Rice,KG,81
30-05-2014 00:00,68157,Rice,KG,149
13-06-2014 00:00,1196,Rice,KG,126
14-06-2014 00:00,1291,Rice,KG,160
07-07-2014 00:00,72998,Rice,KG,160
16-07-2014 00:00,59315,Rice,KG,105
19-08-2014 00:00,94864,Rice,KG,141
14-12-2014 00:00,356,Rice,KG,129
06-01-2014 00:00,316,Rice,KG,159
08-01-2014 00:00,380,Rice,KG,100
06-03-2014 00:00,349,Rice,KG,70
02-11-2014 00:00,590,Rice,KG,138
02-02-2014 00:00,376,Rice,KG,172
05-04-2014 00:00,30,Rice,KG,92
26-05-2014 00:00,832,Rice,KG,145
22-06-2014 00:00,661,Rice,KG,127
23-07-2014 00:00,640,Rice,KG,70
28-07-2014 00:00,86,Rice,KG,177
01-10-2014 00:00,736,Rice,KG,111
04-10-2014 00:00,838,Rice,KG,132
07-10-2014 00:00,1,Rice,KG,178
02-01-2014 00:00,91658,Rice,KG,91
03-01-2014 00:00,8860,Rice,KG,85
03-01-2014 00:00,1092,Rice,KG,75
04-01-2014 00:00,608,Rice,KG,163
05-01-2014 00:00,3355,Rice,KG,73
05-01-2014 00:00,93840,Rice,KG,105
05-01-2014 00:00,163811,Rice,KG,85
06-01-2014 00:00,49130,Rice,KG,176
06-01-2014 00:00,912,Rice,KG,167
07-01-2014 00:00,485,Rice,KG,108
07-01-2014 00:00,3535,Rice,KG,131
07-01-2014 00:00,103596,Rice,KG,138
08-01-2014 00:00,3157,Rice,KG,155
09-01-2014 00:00,3300,Rice,KG,100
10-01-2014 00:00,6709,Rice,KG,88
11-01-2014 00:00,37720,Rice,KG,113
12-01-2014 00:00,168,Rice,KG,161
13-01-2014 00:00,39231,Rice,KG,103
14-01-2014 00:00,3033,Rice,KG,162
15-01-2014 00:00,3263,Rice,KG,87
15-01-2014 00:00,65,Rice,KG,168
17-01-2014 00:00,161,Rice,KG,77
21-01-2014 00:00,147,Rice,KG,137
22-01-2014 00:00,52722,Rice,KG,82
27-01-2014 00:00,60040,Rice,KG,108
30-01-2014 00:00,6812,Rice,KG,119
30-01-2014 00:00,5266,Rice,KG,136
31-01-2014 00:00,7438,Rice,KG,142
31-01-2014 00:00,1172,Rice,KG,75
01-02-2014 00:00,4844,Rice,KG,77
02-02-2014 00:00,1343,Rice,KG,155
02-02-2014 00:00,2389,Rice,KG,144
04-02-2014 00:00,2692,Rice,KG,140
06-02-2014 00:00,22,Rice,KG,163
06-02-2014 00:00,1909,Rice,KG,140
07-02-2014 00:00,6880,Rice,KG,111
09-02-2014 00:00,89087,Rice,KG,117
12-02-2014 00:00,60684,Rice,KG,103
14-02-2014 00:00,39435,Rice,KG,131
14-02-2014 00:00,6934,Rice,KG,175
15-02-2014 00:00,5502,Rice,KG,103
16-02-2014 00:00,100108,Rice,KG,179
17-02-2014 00:00,4447,Rice,KG,174
17-02-2014 00:00,1665,Rice,KG,180
17-02-2014 00:00,50794,Rice,KG,170
17-02-2014 00:00,6286,Rice,KG,153
17-02-2014 00:00,3949,Rice,KG,75
18-02-2014 00:00,34150,Rice,KG,96
18-02-2014 00:00,6401,Rice,KG,179
18-02-2014 00:00,2288,Rice,KG,78
19-02-2014 00:00,1036,Rice,KG,139
19-02-2014 00:00,56797,Rice,KG,134
19-02-2014 00:00,109697,Rice,KG,124
22-02-2014 00:00,96861,Rice,KG,136
23-02-2014 00:00,102125,Rice,KG,72
24-02-2014 00:00,1408,Rice,KG,126
24-02-2014 00:00,519,Rice,KG,136
26-02-2014 00:00,74948,Rice,KG,91
27-02-2014 00:00,78039,Rice,KG,178
27-02-2014 00:00,3761,Rice,KG,132
02-03-2014 00:00,150,Rice,KG,108
04-03-2014 00:00,1196,Rice,KG,77
04-03-2014 00:00,3769,Rice,KG,109
05-03-2014 00:00,5528,Rice,KG,99
06-03-2014 00:00,1198,Rice,KG,84
06-03-2014 00:00,3285,Rice,KG,177
08-03-2014 00:00,90746,Rice,KG,84
08-03-2014 00:00,4167,Rice,KG,169
09-03-2014 00:00,2713,Rice,KG,129
09-03-2014 00:00,246,Rice,KG,162
10-03-2014 00:00,296,Rice,KG,153
11-03-2014 00:00,6870,Rice,KG,92
12-03-2014 00:00,3638,Rice,KG,175
12-03-2014 00:00,76763,Rice,KG,145
